# x,y,z,B_x_err,B_y_err,B_z_err
-3.075401917235856541e-02,3.012200221511934090e-02,1.268685720313202092e-02,8.412977747094801728e+00,6.058608717980500102e-02,6.954036119449115816e+00
-2.871262215880784896e-02,3.036932063268333801e-02,1.259386084917320237e-02,6.235786042803499463e+00,2.563992858832941923e-01,8.641674120662257153e+00
-2.877508492875589102e-02,2.822373660980793952e-02,1.068570761501052777e-02,1.652651534155817359e+01,5.622423132424961834e-01,8.864606417856830234e+00
-2.966220738800671997e-02,2.783310169810195023e-02,1.198376769670023677e-02,1.104650105875917454e+01,6.152495506086196747e-02,8.549346545393444075e+00
-2.857760081451289624e-02,2.989709085782836506e-02,1.106191613960234854e-02,1.315539659041586518e+01,1.001717786484613848e+00,7.809804261720730167e+00
-2.953256931628451404e-02,2.927497287786192184e-02,1.310338767432499447e-02,5.350090271731239078e+00,2.653528574820385177e-02,8.764766444222029662e+00
-2.969291678490907499e-02,3.315970136579851624e-02,1.535192682755576188e-02,2.412412038899405253e+00,5.213184596661435410e-01,7.239148287374189472e+00
-3.042185335137506663e-02,3.421460790615749037e-02,1.590643401437429050e-02,2.199490598309717715e+00,7.731489125930588457e-01,8.633531131568691563e+00
-3.165128861166172092e-02,3.369187703617949892e-02,1.646289095849283457e-02,1.981384593839094599e+00,8.734920910581837061e-01,1.031867311002241472e+01
-3.102094128285724436e-02,2.600488363655928045e-02,1.195049043876385969e-02,6.071450675175151801e+00,5.685721698866108564e-01,8.902868600626781870e+00
-2.979641880540125770e-02,2.624625483427319578e-02,1.311431301818169297e-02,6.466860582314013506e+00,3.757974948132246622e-03,9.142649900089701021e+00
-3.292606885263812261e-02,2.261137704312419713e-02,1.203826046852115791e-02,7.546328908588874285e+00,2.884350177284364380e-01,9.256226190334528425e+00
-3.170551608467366694e-02,2.489620542039585813e-02,1.104487555302669302e-02,1.033231329994664449e+01,4.298899675488598304e-01,9.171383322886050848e+00
-3.137337390457273917e-02,2.322715155303784265e-02,1.099308626033604006e-02,8.545957464120624181e+00,5.246825052804193756e-01,9.687258033206648022e+00
-3.223214849595678472e-02,2.602451005638801995e-02,1.326286257569412111e-02,5.985356013962042532e+00,1.042633020169516644e-01,9.054044267851676153e+00
-3.599079055154002366e-02,2.485168597208475480e-02,1.439636595905263369e-02,3.483058990995873572e+00,1.356925739380471924e-02,7.684577885927530438e+00
-3.384168060012371360e-02,2.606926100453815440e-02,1.177970963413865410e-02,9.227046521241822674e+00,1.012157160330408256e+00,7.069191290080358847e+00
-3.468822718299024999e-02,2.806275170528321761e-02,1.452654428269676418e-02,2.806923617457858455e+00,9.719046577678762677e-01,7.393429620443583872e+00
-3.493685536036498368e-02,2.580631204429675862e-02,1.263724883766590909e-02,8.254226315358261346e+00,4.020773815908975507e-02,6.211414320514510479e+00
-3.348581035742518447e-02,2.812228582949970884e-02,1.407212712813070768e-02,2.712862272813577835e+00,3.541225338949421930e-01,7.413372517483903579e+00
-3.496705844867949164e-02,2.451732789939460588e-02,1.297536933211849465e-02,4.651144598795974083e+00,5.447167402268847658e-01,7.230914765653587928e+00
-3.315710579830728755e-02,2.717793922070157325e-02,1.268532451987581730e-02,5.500273633298973230e+00,3.078203632393652356e-01,6.696535428443573856e+00
-3.291672329777321077e-02,2.491583184022459763e-02,1.235724768995695791e-02,1.315342121593451630e+01,7.106602020059969993e-01,8.631675138444393269e+00
-3.352246154166617365e-02,2.405662517661533856e-02,1.350182749180523292e-02,5.296863166813247759e+00,2.955466839358729669e-01,8.884896204009873344e+00
-3.626297547227336909e-02,2.598693285098091499e-02,1.469134425517718695e-02,2.394833740407428468e+00,1.209848448791801950e-01,7.387055277529756658e+00
-3.545469738411362315e-02,2.685545613624368971e-02,1.399728087796912879e-02,3.659089476135656493e+00,9.625415982956984084e-01,7.114281821825181318e+00
-2.931553824023854643e-02,2.919741682870176727e-02,1.483513867710507111e-02,3.157881395377437173e+00,3.155071997156131403e-01,8.930030093736272434e+00
-3.166351106022831374e-02,3.028131741404793686e-02,1.516979803380976918e-02,2.782659199024535290e+00,4.244540213838226550e-01,7.507703851416846597e+00
-3.220961056163418323e-02,2.847814747985475889e-02,1.525087086524763019e-02,3.153142090737102610e+00,3.988123341231165075e-01,8.088447140729060791e+00
-3.004271086936113541e-02,2.727532611961674958e-02,1.500011046903114778e-02,3.334462512811569912e+00,3.199433061622930508e-01,9.775822251206767177e+00
-2.992091921902980539e-02,3.178983364303166609e-02,1.606290130891036699e-02,2.399093571225841437e+00,4.481953905490019263e-01,8.931225945505886443e+00
-3.025821172521576952e-02,3.053540983131415587e-02,1.500202099684279713e-02,2.910454404214593005e+00,3.744133142719934249e-01,7.687907354161602314e+00
-3.153148385574423840e-02,2.681014918803596020e-02,1.524806562020673481e-02,3.610100325720221992e+00,3.941513115510122400e-01,9.434949652414914567e+00
-3.535654897440326100e-02,2.466943958732651168e-02,1.554937646103026448e-02,2.603532197108283430e+00,1.690949212625257325e-01,7.785609632814245451e+00
-3.362331358389301222e-02,2.438453370827573310e-02,1.543285113964050839e-02,2.469544464399062278e+00,2.850557134125859537e-01,8.944613199433739226e+00
-3.724738236887793763e-02,2.509575217201608088e-02,1.680952124186922692e-02,1.597790907874998778e+00,4.825509998021823566e-01,1.027154080821907556e+01
-3.640521242662115436e-02,2.398278855052209460e-02,1.600912475569547105e-02,2.244883285904737402e+00,1.058839338914880357e-01,7.936511866025461437e+00
-3.584850293645398811e-02,2.650978584068400604e-02,1.578299887869948764e-02,1.771301251123587939e+00,2.870313256279282688e-01,7.323149079201556333e+00
-3.542961500864585944e-02,2.908168739124192617e-02,1.614533902035143395e-02,2.122661812668365844e+00,3.179305296131312852e-01,8.598368815480569083e+00
-3.543151295493219416e-02,2.578855028039746949e-02,1.635399048623154342e-02,1.931763055286387365e+00,3.293285950164350218e-01,8.856526905116547610e+00
-3.654881863567769479e-02,2.839109774032851433e-02,1.670351270011857098e-02,1.982351605608862810e+00,2.096637897727398059e-01,1.095966994742140699e+01
-3.661517063215481010e-02,2.626611297214906729e-02,1.688718904366014878e-02,1.855944179719646980e+00,4.402909068414468385e-01,9.976379613242288613e+00
-3.703216061367660406e-02,2.698734853243560383e-02,1.631619743612809301e-02,1.901114518303778311e+00,2.091171846944853974e-01,9.059674427408044295e+00
-3.479339425183369111e-02,2.789287825345202268e-02,1.566927880235062867e-02,1.963486846446225176e+00,5.687782429249965688e-01,7.328062907455971775e+00
-3.321480644699484341e-02,2.840247716981305834e-02,1.621492374889041410e-02,2.334752806539505787e+00,3.913035371824459263e-01,8.893422847215347815e+00
-3.937920225552082876e-02,2.836104020850920004e-02,1.831094216681965550e-02,9.758274334370671266e-01,3.634593028698530626e-01,2.604691114350704950e+01
-3.671566770964972137e-02,2.691515712573648578e-02,1.800896096327496074e-02,1.123091993450129333e+00,3.188551008197794689e-01,1.009847305848968979e+01
-3.965278164481918916e-02,2.683647186229700873e-02,1.820965220651487443e-02,1.077186665413018218e+00,3.594074677147438002e-01,1.662133553264104791e+01
-3.715520579228449860e-02,2.832535587465914717e-02,1.788624920636430402e-02,1.042896702569693579e+00,3.336194785429315024e-01,1.094216684782534621e+01
-3.814072714122107577e-02,2.909305669972620315e-02,1.804062903836435236e-02,9.757536285064026815e-01,4.800258889272658869e-01,1.542076581147025927e+01
-3.969875229666069982e-02,2.885101725514523791e-02,1.906451224272582082e-02,7.512357907037073845e-01,8.865621066235021552e-02,2.774328804894767941e+01
-4.057903585081550080e-02,2.977383373271420830e-02,1.841568225335774023e-02,8.225934396284759753e-01,2.294117217748451940e-02,1.933031232221102869e+02
-3.863249423949541989e-02,2.576283717589869515e-02,1.886526539082535731e-02,1.149722702945900288e+00,3.073876199977416679e-01,1.403846788575259197e+01
-3.846109787940731745e-02,2.464208205560986659e-02,1.811449681186542635e-02,1.435484077627041222e+00,3.734172637878589995e-01,1.103692854340406271e+01
-3.856749042840178915e-02,2.285803038521649899e-02,1.845463446908935864e-02,1.675583099343144644e+00,4.455832265471511566e-01,1.136797676380763988e+01
-3.715362445994309371e-02,2.581460532258249979e-02,1.887353139758541840e-02,1.221254317153309010e+00,3.046150279648818793e-01,1.210932915258430320e+01
-3.698222809985499127e-02,2.469385020229367123e-02,1.812276281862548744e-02,1.427129848946977031e+00,4.801905261628166000e-01,1.022012855299035117e+01
-4.681937295056137760e-02,3.495807394728307760e-02,1.030842577224982785e-03,5.162411907789318377e+01,1.246752212259346493e+01,2.576898376147741843e+01
-4.460504513701923912e-02,3.455476058578620113e-02,3.726504655716279726e-03,6.263779122305260927e+01,7.315273126593986319e+00,2.975937972611243509e+01
-4.621044779868314911e-02,3.365563874795090421e-02,2.615614754067571452e-03,3.854352350771333846e+01,4.723681476759848863e+01,2.938310175037372929e+01
-4.405223101725767171e-02,3.464272089136552490e-02,5.453218354436187992e-03,1.079164665728203332e+01,1.450461346465757195e+00,2.684096958462605187e+01
-4.516108085753984397e-02,3.388785622657317087e-02,6.381892092518629163e-03,1.515013352259818902e+01,1.209924545175855126e+00,2.546476075865250976e+01
-4.300339663552454894e-02,3.769193875639113150e-02,5.948208538691090834e-03,1.916004830789511360e+01,2.842020007228609479e+00,2.570596502439009612e+01
-4.305954173032973398e-02,3.628707280984021233e-02,6.366474738522307983e-03,8.581041393748838786e+00,2.153696772749132293e+00,2.270090114592412789e+01
-4.810546680456103535e-02,3.078625707799974992e-02,1.267187787813653203e-02,5.221007123991704191e+00,2.300820923241913363e+01,1.394939659045729741e+01
-4.580744920461891911e-02,3.168388862120408156e-02,1.401293593478849554e-02,1.857195365484943794e+00,1.002248271198006746e+00,1.229784026207265057e+01
-4.673860219858044091e-02,3.167765663326544551e-02,1.285169991723347435e-02,4.050158323169757324e+00,2.260755110011773894e+01,1.194800013729481947e+01
-4.644039266538121241e-02,3.309332093749075415e-02,1.246035622498452289e-02,7.581222637569807077e+00,2.665567438329041750e+00,1.329020721965123641e+01
-4.466345557836422231e-02,3.551802608775776054e-02,9.341592586730586983e-03,2.849273575425352689e+01,6.797760126731148267e-01,1.950041531174764486e+01
-4.516750274288784672e-02,3.562050570988913728e-02,7.776447123204259862e-03,3.669173740996403410e+01,4.509007484519695907e+00,2.034842476240901021e+01
-4.373230038049190360e-02,3.685208944444543638e-02,1.012210427498547172e-02,2.012669896538753633e+01,7.936196310910353269e+00,1.809859814450806326e+01
-4.278356828338417128e-02,3.757651556861424380e-02,9.176693125687971839e-03,1.579736645938379169e+01,2.662278468386351626e+00,1.903645351914283879e+01
-4.391015632396653989e-02,3.831142875971117745e-02,7.324315868536931257e-03,3.939361032341670210e+01,4.648407778402225965e+00,2.137495340969572766e+01
-4.396630141877173187e-02,3.690656281316026521e-02,7.742582068368149273e-03,6.649116658791906787e+01,3.449320286721225148e+00,2.035209572317300797e+01
-5.021255995910922643e-02,2.995226165232370286e-02,5.496990916600622869e-03,1.344547837039554281e+02,6.944277095264404842e+00,2.549114230626744870e+01
-4.817497822301110982e-02,3.008101320968990106e-02,5.684309482655240664e-03,3.539440453881004345e+01,2.980601995071934240e+00,2.593131140241804644e+01
-4.720544368221226555e-02,3.055000973129926023e-02,4.687842995574740060e-03,6.360049478347591645e+01,4.700612321440329922e+00,2.818861791122658289e+01
-5.231360668520845109e-02,3.110478841096554412e-02,2.538400792263885691e-03,7.334983326502614887e+01,1.437337381345060727e+01,2.676764511157837134e+01
-5.076844700059925802e-02,2.979610922414782648e-02,2.969389630859511561e-03,4.718476222425704236e+01,1.162581531894966069e+01,2.713077650662154383e+01
-4.949137687724441265e-02,3.064232412349704449e-02,1.484735263876759900e-03,3.348663349534836442e+01,1.426183591732525358e+01,2.706997070334100286e+01
-5.103653656185360571e-02,3.195100331031476559e-02,1.053746425281133813e-03,3.880044562656539142e+01,1.263773731578555548e+01,2.530766329958100513e+01
-4.712828788301561683e-02,3.330849557777338515e-02,5.949067996901059689e-03,3.512389878803894305e+01,4.988323445600284956e+00,2.593005618576504645e+01
-4.762484070439735456e-02,3.316423840473044921e-02,3.909504357169911112e-03,4.379163199904782999e+01,8.617371378162978601e+00,2.687240665363511383e+01
-4.796595529495553678e-02,3.126747307328227310e-02,3.015870062537370170e-03,2.173236092198699509e+01,8.611797818985206021e+00,3.040048274415092422e+01
-4.661275115413883452e-02,3.178266446151373908e-02,6.235076659272217534e-03,9.520966638172145835e+00,4.456600548541282514e+00,2.547598849557014944e+01
-4.758228569493767879e-02,3.131366793990438685e-02,7.231543146352717270e-03,3.969596153347954726e+01,4.908273064459303114e+00,2.345354776735063496e+01
-4.219558770599475539e-02,3.897276494625698251e-02,3.341050334678347458e-03,1.666354088554114696e+02,9.431701201904836296e+00,2.815526037762476008e+01
-4.615825939293941721e-02,3.678479879915271672e-02,1.893404815439109906e-03,5.409716112919620201e+01,1.159061688378055344e+01,2.681108560227607640e+01
-4.404003722340044114e-02,3.808834933194671368e-02,4.805072192010179967e-03,1.504113570806558755e+02,6.240200326221926552e+00,2.716386482950656145e+01
-4.530154382152767889e-02,3.740797115418237340e-02,3.425581375733923167e-04,3.037132643980816127e+01,1.167409226130116018e+01,2.563947606415118585e+01
-4.260120175125330089e-02,3.843900204274885990e-02,1.726300712868009037e-03,1.889144413685995616e+01,1.623322519829690691e+02,2.900451350846903509e+01
-4.494679691184243209e-02,3.870783933526675963e-02,6.181179521856021257e-03,2.524510062726922754e+01,6.684471886826749198e+00,2.498928824770229795e+01
-4.379228086655545527e-02,3.721869543484612741e-02,1.945778015255771910e-03,1.916303555470514297e+01,1.232536865623129927e+02,2.860861185238247018e+01
-4.464899643796719358e-02,3.659552307981647767e-02,3.496624693121489717e-03,3.569125703291947360e+01,5.683828284386691188e+00,2.756550961500786556e+01
-5.813142533693405750e-02,3.030843504248859760e-02,5.645155661287024063e-03,1.608645871010794792e+01,1.714072608697015454e+01,2.920277060839637784e+01
-5.688969889627165655e-02,3.194365782178366919e-02,4.012452736114391350e-03,5.273496113227430016e+01,1.011658404423821267e+01,2.954777429773780995e+01
-5.705566150424049715e-02,2.967589604812971918e-02,8.110594422309330351e-03,8.898157927978086690e+00,2.775539172425784784e+01,2.959355830102709461e+01
-5.403564790238951643e-02,3.239627501614041061e-02,4.729956986239192314e-03,7.076980805073081626e+01,1.258882895697679416e+01,2.678519032399917776e+01
-5.107041088104730814e-02,3.080786268993170041e-02,7.746797052241542400e-03,2.533458790265508753e+01,1.226268621589442276e+01,2.295908295370970009e+01
-5.381651898572588355e-02,2.880448694483862815e-02,1.039656325283049021e-02,1.132100958128063439e+01,3.427094401707286124e+02,2.195412991379719259e+01
-5.334833913971841202e-02,3.194319686693068705e-02,7.410751960475737282e-03,2.030116375394471007e+01,1.786825041725492724e+01,2.712362695510460142e+01
-5.512662630090697791e-02,3.085804067821507068e-02,9.158686471373243473e-03,9.705534670688905408e+00,2.234320880401562448e+01,2.726406794288093494e+01
-5.090635095642811331e-02,2.922107498402288714e-02,1.093900622347241357e-02,1.264623250720080705e+01,1.644874208350747224e+01,2.012630409446077095e+01
-5.178665388702206884e-02,2.922553253232055767e-02,9.302228110997921851e-03,9.258233000828878900e+00,6.659979249212246266e+00,2.082646795193430478e+01
-4.968634303037426647e-02,3.046192354599076835e-02,1.071600670126581119e-02,2.281356352971856438e+01,7.460563062990893002e+00,1.882885399585996211e+01
-4.951026994838168133e-02,3.126323671051627062e-02,1.207156056336963074e-02,3.410443390529812824e+00,6.592728023194524667e+00,1.783586409526505179e+01
-4.910070114591436052e-02,3.257865413145200756e-02,1.150346199372695617e-02,4.490855937697547873e+00,4.837768108445794191e+00,1.867172921162871901e+01
-4.832999569797451905e-02,3.249587625517626199e-02,8.112904123129916628e-03,3.039127927645973415e+01,5.091849868784745325e+00,2.141836244806815159e+01
-4.660586053891299652e-02,3.552481359691450624e-02,8.461647618576777566e-03,3.113621921770391765e+01,3.206390842559796539e+01,1.988695383315185339e+01
-4.978053914798603180e-02,3.211882256256976681e-02,8.815476595073357818e-03,2.640999408557027550e+01,9.096933239407292149e+01,2.074495386989908141e+01
-4.782055113187909379e-02,3.398727819322287097e-02,7.409959705906710506e-03,2.499897948153434157e+01,7.223344264334448539e+00,2.273432670759796892e+01
-4.610181337438937904e-02,3.542233397478312951e-02,1.002679308210310469e-02,3.832635257229707548e+01,1.893796951015830388e+01,1.963991725187970872e+01
-4.782623077789543986e-02,3.215439465953300047e-02,9.445335659679695434e-03,7.545398155015780617e+01,9.601633052773083099e-01,1.899102529953897900e+01
-4.927677422790694567e-02,3.177734096692651222e-02,1.014790813162313662e-02,2.360728950098138625e+02,7.637222943818265719e+00,1.927665681555057375e+01
-4.681273904727639712e-02,3.354331697544823271e-02,1.030753670598281470e-02,3.360232066225283631e+01,6.685624535133716684e+00,1.865726103542618830e+01
-4.739768846889447912e-02,3.351733880316080244e-02,1.171243561624490427e-02,5.012849656121535880e+00,2.283578486430962950e+00,1.551919811138008853e+01
-5.875910465352043172e-02,2.061235352701612164e-02,1.494268313701460280e-02,2.022614947437634481e+00,4.953168659058847112e+01,2.399434397663909024e+01
-5.872275081618148762e-02,1.882848537588116197e-02,1.708197016600168303e-02,3.413786023433462713e-01,5.518185701846345381e+00,2.657374917121148528e+01
-5.569871693577392591e-02,2.185977391344545717e-02,1.805447028840832802e-02,8.048705346906773750e-01,5.506337902673720253e-01,2.766817928551558836e+01
-5.659395275081625931e-02,1.984583105873572242e-02,1.850362955807793516e-02,7.068867560560979646e-01,9.206159346846756186e-01,2.910611429858240129e+01
-5.687011973954920335e-02,2.232846879868604500e-02,1.458320300405451311e-02,2.088271697476880018e+00,5.997068888192184311e+00,2.100935456744486629e+01
-5.593853008716791891e-02,2.255854350226082009e-02,1.627333076337198620e-02,1.546399473688778947e+00,2.470376005539832498e+00,2.391303887546760265e+01
-7.063480601309511664e-02,2.012840543050145939e-02,6.026403505780921106e-03,9.015597189787142085e+00,1.262026677616112025e+01,4.282899580507466197e+01
-6.745367206952319894e-02,2.599450311279211459e-02,1.407835694638318947e-03,4.272420474125043910e+01,2.310124590041058923e+01,3.654605799597536020e+01
-6.695398420260560701e-02,2.863038003439724935e-02,8.130515306935658798e-04,9.362471371423669098e+01,2.478926896079379816e+01,3.793280520936305322e+01
-7.095506206670934568e-02,2.340578864923154034e-02,2.538714851429450456e-03,5.605799368090779211e+01,1.234332889548996093e+01,4.392784218596723633e+01
-8.287172942421598687e-02,2.838513307051114196e-02,6.753526668801732892e-03,3.115676737311675026e+01,4.669741481621049672e+01,6.482737278661366531e+01
-7.714619913307679822e-02,2.457337132040370020e-02,1.462227358137371076e-03,2.601496258374888839e+02,4.527843677935068456e+01,5.812842751688030063e+01
-8.051184023319531147e-02,2.302934793750993636e-02,6.015377129999012126e-03,2.314070004692852578e+01,1.083857578902829601e+02,5.691529137441236941e+01
-6.550595946996828900e-02,2.640435916911873515e-02,3.162256033396914148e-03,8.214352320766595028e+01,2.531489907747004864e+01,3.822448209938951891e+01
-6.075096494953677317e-02,2.157704952708250357e-02,1.435032949793474399e-02,1.747023454640908469e+00,7.860312664538534833e+00,3.039207407513400838e+01
-6.010655426751687624e-02,2.320321722263653241e-02,9.911991631306698095e-03,1.292136934227518275e+01,4.386685512543006382e+01,2.742442348390351015e+01
-6.158038769776051635e-02,2.245414108654313762e-02,8.554297807429457265e-03,1.204953429842195867e+01,1.384879339244619700e+01,2.831194353814796827e+01
-6.744686689033904670e-02,2.213626335524977035e-02,8.709771725650509999e-03,1.014939515939458481e+01,5.607106931662279976e+02,4.081723988988886731e+01
-5.958076266812488420e-02,2.555604437175060251e-02,1.081502924310198156e-02,7.213432312742868113e+00,2.097951356633789288e+01,2.746624740342563342e+01
-6.070703660329563461e-02,2.054135573046132410e-02,1.200480957367513687e-02,4.424006021496888152e+00,3.484436861676680763e+01,2.890253414465648873e+01
-6.369491702536425604e-02,1.971030220424230262e-02,9.311327129111337392e-03,1.562221501088772690e+01,2.398896506293871767e+01,3.128999315245101442e+01
-6.330863871256238451e-02,1.874091724091635908e-02,1.178559990144601929e-02,2.022734239877541196e+00,1.262259781733485475e+01,3.278800192613451969e+01
-6.616850905529378379e-02,1.938199832582826812e-02,1.354386746818055792e-02,4.173397912103399499e+00,1.129222690807119278e+01,3.673213413530837101e+01
-7.199826384889794484e-02,1.624080065750276719e-02,1.066319477927253276e-02,3.476916235551306689e-01,4.767635306723114752e+01,4.018590677187147264e+01
-6.834521671604487647e-02,1.632728096052152300e-02,1.386175527674389507e-02,3.048499174732882455e+00,1.358137597579574560e+02,4.032075324854275067e+01
-6.612545449313879387e-02,1.587812453138493646e-02,1.834176222374966567e-02,7.215867061813380223e-01,6.532013525926859465e+00,4.076113530719712230e+01
-7.281047688923583672e-02,1.431729853376837759e-02,1.795484335617050786e-02,8.519706147735768287e-01,4.763364728526780567e+01,5.083437661197773849e+01
-7.613091340934008411e-02,2.215335712938186485e-02,9.817749175307897286e-03,3.149308785527728105e+01,7.668135983948644707e+01,5.502645138099788369e+01
-7.244501625560734182e-02,2.041999729354554774e-02,8.752288057797728837e-03,7.260724747011660263e+00,3.024010076633987865e+01,4.262052115061633373e+01
-7.642877903175433751e-02,1.746045326748265486e-02,1.641209606456711656e-02,6.714733603409778873e+00,1.906578276904130576e+01,5.238692377511743814e+01
-7.568416100263067325e-02,1.797416049333908430e-02,1.172865589678270294e-02,5.518965965703462651e+00,1.021210117246921527e+02,5.318771928470228261e+01
-6.841281172725911797e-02,1.491748606264356111e-02,1.646996368585745829e-02,3.004301014418157223e+00,1.848446203740173246e+02,4.024671608427273384e+01
-6.925707713285125799e-02,2.242785521829385870e-02,1.143565627766731686e-02,4.782681868491999388e+00,2.084555965762001151e+01,4.003115998244467733e+01
-7.273745878826368139e-02,1.645476149078738126e-02,2.074547968878327764e-02,6.006737302052364669e+00,4.144820460874525025e+01,5.383641098185675133e+01
-7.635576093078216831e-02,1.959791622450166027e-02,1.920273239717988634e-02,1.104485916392718181e+01,2.954792389996752977e+00,5.575960346900948394e+01
-6.869425206301471576e-02,1.688224774482675189e-02,2.093509408732400004e-02,3.948820516996706331e+00,1.730132208021090801e+00,4.576925940269611459e+01
-6.091138481496605195e-02,1.907547703656898089e-02,1.816889886900493328e-02,9.337139347393974553e-01,8.824839549219910539e-01,3.265055096401617618e+01
-6.531634377633399602e-02,2.066764899830488347e-02,1.604374615334845308e-02,5.071963896849118747e-01,1.320872161449562476e+01,3.860108896273447954e+01
-6.188529669286996215e-02,1.724718622365386048e-02,1.900452880065151354e-02,3.427554723665474090e-01,2.699894087150020994e+00,3.419073442391820095e+01
-6.520569420296476459e-02,1.857357010173951023e-02,1.823343249980400108e-02,5.402739722656667576e-01,6.118732413816041493e+00,3.882614844695178391e+01
-6.777449177284068649e-02,1.957769331518132913e-02,2.082676436337832851e-02,3.407255404026645618e+00,2.564123757759566136e+00,4.456926959254067100e+01
-6.250040177984374223e-02,2.106226171001415737e-02,1.663099851087352157e-02,1.379342234508590614e+00,4.724886459234166836e+00,3.168955275686761652e+01
-5.744174947679207832e-02,2.431307428692505018e-02,1.488014501015161827e-02,1.992747305763304055e+00,6.211479341780497876e+00,2.460130990992009004e+01
-5.922612245522716062e-02,2.583546998947757606e-02,1.328195055304561001e-02,2.617310053019018312e+00,1.071573033382727402e+01,2.935911084986841146e+01
-5.979584240086029123e-02,2.451833663698468196e-02,1.472443286550993019e-02,1.415780625251773950e+00,7.748675616625683382e+00,3.105405864402505500e+01
-5.687202953115895465e-02,2.563020763941794428e-02,1.343766269768729635e-02,3.246085085853108954e+00,9.579476923395117410e+03,2.369598953344121739e+01
-5.651015982441080082e-02,2.454314899049982526e-02,1.657027276946909308e-02,1.541957252632813358e+00,1.929225891009656912e+00,2.799304152392697986e+01
-5.544168534783815855e-02,2.625804872258645159e-02,1.459907042751450862e-02,2.654258446745546340e+00,2.819003606298053910e+00,2.210984396836337140e+01
-5.461171396482439322e-02,2.523386163500837207e-02,1.577623741363166909e-02,1.249764649091252622e+00,1.294789937509144506e+00,2.284405162398660494e+01
-9.651115269838816957e-02,3.847285451640461429e-02,7.934480907684109130e-03,nan,9.154646789977171295e+01,9.034310992878027946e+01
-9.651115269838816957e-02,4.227169414923094559e-02,8.646061231483920598e-04,nan,5.721820187886473974e+01,9.147135883288611069e+01
-4.809143390689200187e-02,3.832816585769958928e-02,2.407874034372970568e-03,5.489647989241303350e+01,1.084198716290455344e+01,2.743432850744590823e+01
-4.875254746451396226e-02,3.650144100582994322e-02,1.545311796158843230e-03,5.607286434083231086e+01,1.086495328802494598e+01,2.721201101013149426e+01
-5.063882173968133754e-02,3.591335486119948822e-02,2.206886629306766337e-04,6.018841109496751187e+02,5.365881412815494578e+00,2.662224922680518446e+01
-5.264435039892825796e-02,3.720013301984105569e-02,-1.141283429175983912e-03,4.094557813202060288e+02,7.341304181858000710e+00,2.684378384914865379e+01
-5.135866945078293444e-02,3.914925827909911116e-02,-3.002054531672146073e-03,2.149726717608731619e+01,5.302937378300026872e+00,2.636326915807905280e+01
-5.125100906611720214e-02,3.480603374149165291e-02,2.148327957788830241e-03,5.178317376181175291e+01,1.179726388256691294e+01,2.745724372072748665e+01
-4.936473479094982686e-02,3.539411988612210791e-02,3.472951091016996620e-03,5.674795757922000661e+01,1.066958770267863343e+01,2.705039330119687335e+01
-5.379340700701723543e-02,3.525833375472065684e-02,3.901191553912442857e-03,3.207303780683341756e+02,1.177779650764748176e+01,2.886805349916769714e+01
-6.749088862508798026e-02,3.218716353240498596e-02,-7.080531994916049003e-03,2.692915746870730587e+01,2.643655282636019876e+01,4.841083190917600376e+01
-6.535747314411985420e-02,3.354733484511868841e-02,-9.345390466443486560e-03,1.518632364036102800e+01,1.325805454587975163e+01,4.732441260749313017e+01
-5.679552152672086296e-02,3.740005965217818584e-02,-1.305531245045147334e-03,3.117771596246819499e+01,9.871743990832527516e+00,3.376877797563733452e+01
-5.858835115153486484e-02,3.532067576085159977e-02,-2.904119177689994807e-03,1.551033610494161508e+01,6.874314327927725898e+00,3.544723447373934988e+01
-6.362943292779461857e-02,3.246067840245117631e-02,-1.922298424380611834e-03,4.104507098847766855e+01,1.243790070546427096e+01,4.123730121588455688e+01
-5.995292110591426971e-02,3.356235684531700542e-02,-8.243420168836523973e-04,3.195665793303541591e+01,1.324139601943419287e+01,3.561230305383302408e+01
-5.733239080837398277e-02,3.656558150676562924e-02,1.809304443185126478e-03,5.121607531562796822e+01,2.516472962934737723e+01,3.235867484556018780e+01
-5.966766019401773674e-02,3.407819691064156720e-02,1.871220577228804947e-03,6.026812072881420335e+01,2.295200787195968672e+01,3.400670130281320525e+01
-6.013144749244708764e-02,3.557916863069948005e-02,-6.266934056714391042e-03,1.347686319222179741e+01,8.330569673614693471e+00,3.435578059496761227e+01
-6.198366082101047780e-02,3.300544579839739812e-02,-7.616722359610315733e-03,1.292153244459108308e+01,6.651979714486640383e+00,3.848720704599386266e+01
-6.411707630197861774e-02,3.164527448568369566e-02,-5.351863888082878176e-03,1.732451509424649672e+01,1.343157898510093951e+01,4.077157614586295153e+01
-6.690630825795300385e-02,3.381408867492251280e-02,-9.307829180907766951e-04,2.842767243625714002e+01,1.122826860558622819e+01,4.452950358780036311e+01
-7.574357294604304458e-02,3.153581922960661116e-02,-3.427275560357283604e-03,4.654298819512048624e+01,3.644026260422759123e+01,5.538085355010186817e+01
-8.331411653313844368e-02,3.369682117029598051e-02,-2.037909176104828711e-03,1.510534892930898252e+02,4.119550939240622967e+01,6.631885360829855358e+01
-6.942335308215159817e-02,3.149481873605532167e-02,1.404445688277933821e-03,5.542136513435084311e+01,2.818084338316239013e+01,4.630116092625971902e+01
-8.001914321742858993e-02,3.298266797676337875e-02,-6.035727327237319119e-03,1.176252524044712118e+02,4.839119000877263232e+01,6.933127739284211088e+01
