# x,y,z,B_x_err,B_y_err,B_z_err
2.481938682533013987e-02,4.708203321119290574e-02,-6.881706771850936918e-03,5.396096418285631025e+00,4.750909970414108341e-01,2.740884921128938245e+01
2.627886612877988401e-02,4.684925294735529933e-02,-7.389446505024660147e-03,8.750506049015715604e+00,6.346654794182590154e-01,1.883962750908033001e+01
2.379935144949318210e-02,4.615107288372491401e-02,-4.927422451866130329e-03,3.607493709568179607e+00,4.023604980816443133e-01,1.022053731691480749e+02
2.655659582956419046e-02,4.516844678945315661e-02,-5.833160231864085651e-03,4.084760585971474178e+00,3.508829241898752116e-01,4.623433068105747168e+01
2.722993656745847230e-02,4.570260518118422766e-02,-7.027012746251705411e-03,7.036981848059631339e+00,4.929158112783693646e-01,2.606926293412192663e+01
2.347621718498069804e-02,4.788259878816611415e-02,4.392732302090239863e-03,2.885063797199341806e+00,1.732367439312222090e-01,2.587974954310994491e+01
2.337142556928832951e-02,4.736512570005729783e-02,3.239344462572857526e-03,3.118717944846426615e+00,2.396737810399635626e-01,2.658008904703994091e+01
3.278763655920689107e-02,3.474819471591049369e-02,-7.305347276201630373e-03,2.303349799463975778e+00,4.339279327372633221e-01,1.501607875290719285e+01
3.233233878573935766e-02,3.599976064210196058e-02,-7.023498443036614754e-03,3.032797652808655542e+00,3.731724506284179177e-01,1.889291940071648312e+01
3.392197367154844989e-02,3.127159232415437085e-02,-5.891333881876126277e-03,4.972367811975070495e+00,1.326554742932733566e+00,1.417520639648383884e+01
3.393989843724763700e-02,3.396371694907240890e-02,-6.810793802988895744e-03,2.114073552411448453e+00,6.375051215350633349e-01,1.982776137497879176e+01
3.166502901492670302e-02,3.374917065035983044e-02,-7.416737681063476952e-03,2.205823444734273941e+00,4.602002241720934417e-01,9.445503801498251306e+00
3.049512337474901899e-02,3.403551980779385977e-02,-6.609195189976709711e-03,3.420495676768705362e+00,7.063904009811537987e-01,1.091506631046083342e+01
3.019173173471877830e-02,3.227421068152525746e-02,-3.891394913583938811e-03,1.340305057959613144e+01,1.603156363853577204e+01,1.188491164042901538e+01
3.237842015360530706e-02,3.230234522101758932e-02,-7.245410459412180912e-03,3.172590250802410416e+00,6.023305310857333117e-01,9.841194200093919875e+00
3.009850489583633382e-02,3.253552209273797430e-02,-5.902056988939241404e-03,5.714349118403751149e+00,1.206025521334276318e+00,1.187910524529865874e+01
3.237309331459502226e-02,3.055607237593655628e-02,-5.678749154051392599e-03,4.245777267515627784e+00,2.374016474373045416e+00,1.184006122616457368e+01
3.374619713486404216e-02,3.246686086336781490e-02,-6.818584551865904467e-03,2.520897648546893688e+00,5.298232455020849274e-01,1.258834905640805957e+01
3.129329794693525707e-02,3.141103411446236060e-02,-6.492693861122272349e-03,5.112490741172506681e+00,1.303780306144498358e+00,1.126625325427456481e+01
3.149642680846640591e-02,3.176755495247306216e-02,-3.242181070840764907e-03,2.179726691274320061e+01,1.047362621997239884e+01,1.295518491859716192e+01
3.420636504987680654e-02,2.985317132289501407e-02,-1.652387062915117730e-03,1.240720678224457885e+02,1.679591042946645274e+01,1.293142229406322308e+01
3.523624914185762014e-02,3.134365223826168084e-02,-4.322386791560770165e-03,5.792423433207326333e+00,2.984870695706215216e+00,1.724817586145850257e+01
3.537113990837576633e-02,3.005395879155645100e-02,-2.437378017234371509e-03,1.543205979404080708e+01,2.775749659854432227e+00,1.815861165695511303e+01
3.403187569419716119e-02,3.188942457337778230e-02,-4.651483166949920561e-03,8.681329176537190051e+00,1.658550922333088540e+00,1.348082815534849388e+01
3.248299533724372662e-02,3.117390462515996774e-02,-4.438898439125187750e-03,5.358798913378274520e+00,4.050421872173283866e+00,1.187835895187633639e+01
3.321979652109947889e-02,3.044682165020810155e-02,-4.556696946306949413e-04,3.726757601302075784e+01,1.571031586895724308e+00,1.158365931419963424e+01
3.579012145955753205e-02,3.033177762833789981e-02,-3.502393188446693492e-03,2.702230107937820947e+01,2.539735453609114568e+00,1.761955596367082677e+01
3.162613956504445323e-02,3.018491169710918465e-02,-1.848232008483451788e-03,4.916599984319201155e+01,4.732527613320494098e+00,1.236766384288466725e+01
3.261270809382178087e-02,2.959126136979609717e-02,-3.044949376767874631e-03,1.002206155737146389e+02,1.302752030515713599e+01,1.278837043680445795e+01
3.638131212776123113e-02,3.524833746982366373e-02,-7.059451145835689452e-03,2.226292208251410720e+00,4.761607609965212706e-01,1.679000802930850682e+02
3.590214899812435578e-02,3.427285994839100736e-02,-6.594015266090593949e-03,1.754787380178352230e+00,3.849435643889155267e-01,2.411157751337796284e+01
3.589787473832339870e-02,3.302342191238659408e-02,-4.449235453269115119e-03,4.659129446850775125e+00,2.084886819804183222e+00,4.025368321035180941e+01
3.469350129066293975e-02,3.356919424750269554e-02,-4.778331828658265515e-03,4.824281495749763060e+00,1.312397191215019632e+00,2.603813189001758843e+01
3.477730057039783024e-02,3.444821808398388502e-02,-6.010391794707461641e-03,1.771131410483860247e+00,6.023556826861915514e-01,2.308986575271832464e+01
3.698783549944661270e-02,3.350559881869281248e-02,-6.298472913155080469e-03,1.782536547024941909e+00,5.137779740142864870e-01,4.087942407310673332e+01
3.706736051938054610e-02,3.313518461916958868e-02,-5.385753066382797764e-03,4.600802503651769904e+00,7.456520283926700854e-01,4.731975572875114011e+01
3.746699862908348111e-02,3.448107634012546885e-02,-6.763908792900175104e-03,2.233177016455348163e+00,8.065066327185964612e-01,1.139326060160560132e+02
2.798564154840083029e-02,3.510298365125134185e-02,-3.110621895210220235e-03,9.981991363059945499e+00,5.117991022421374936e+00,1.340911003558660219e+01
2.735975430263729025e-02,3.648000046486966907e-02,-2.554580237087625445e-03,1.200035809960955646e+02,1.461200198345579082e+01,1.554137961832852355e+01
2.923780368956956435e-02,3.412285714292417893e-02,-1.850571473568360598e-03,6.106688031915160764e+01,1.347324443266851723e+01,1.361347872288091310e+01
3.052880234054541203e-02,3.391257441310534249e-02,-3.090724317793217511e-03,3.207002215678193124e+01,2.043979622543698138e+00,1.424919253930292662e+01
2.950019820835830461e-02,3.465685856437034085e-02,-3.578247882398509082e-04,1.102317260321682824e+01,1.879547638793901854e+00,1.232142348430453893e+01
3.183349741429303964e-02,3.340591868405314718e-02,-2.441510475050043608e-03,1.338157922457892646e+01,3.893670153550334856e+00,1.578783792634771643e+01
3.124178157724340210e-02,3.488608549872165843e-02,1.832911274522833287e-03,2.766518059036804811e+00,6.858918267138670588e-01,1.132829499520638983e+01
3.198388156502385976e-02,3.278746776481226977e-02,1.607424679969564037e-03,4.987680021887958226e+00,9.085564486469497325e-01,1.206401085339985535e+01
3.091685376771361599e-02,3.483642265501593616e-02,-2.212205346308607950e-04,1.529794162994364548e+01,1.284455971547198372e+00,1.416349305846678064e+01
3.191298812622345854e-02,3.607604768596568007e-02,1.797943369245043159e-03,2.513601805276268308e+00,1.053682868379426152e+00,1.645755194703649238e+01
3.195915432267249640e-02,3.379576550451757200e-02,-1.064753377216196310e-03,6.911840269909559709e+01,3.335871553499217868e+01,1.451409935610192647e+01
3.326615037102730738e-02,3.567671815987195211e-02,2.200115925499200598e-03,2.548915206636884978e+00,7.165917540930175633e-01,2.176952994519625761e+01
3.244422215095461165e-02,3.373729259284841825e-02,2.419698026248006447e-03,2.198408298103602831e+00,5.861368446587688075e-01,1.012288497639426232e+01
3.377333765161389528e-02,3.431142300494045144e-02,2.326914101961558793e-03,3.534564823771327191e+00,6.104349891666986938e-01,1.482308020107103985e+01
3.463232380716103204e-02,3.333381523534834079e-02,1.535951629551580598e-03,3.241356191220512883e+00,1.237046053553821245e+00,1.784989048025951774e+01
3.337588069165321747e-02,3.231117597066152092e-02,9.574579351563481831e-04,3.277181322574032052e+00,1.049400584685353799e+00,1.341627882559625107e+01
3.321574067290088139e-02,3.241931172603640388e-02,-4.728616591541607087e-04,9.184936153468612474e+00,3.000864334380973997e+00,1.338079021651675049e+01
3.078144099131264674e-02,3.393626067068551688e-02,1.020637928244390660e-03,9.949586190590467893e+00,1.083510083736154872e+00,1.413692065998570335e+01
2.717938240792373145e-02,3.603742917992652783e-02,-5.452060851261092758e-03,5.138049520701319928e+00,9.013698109352232812e-01,1.274788245610237958e+01
2.748243415759979436e-02,3.796770711246091889e-02,-6.812384678808756922e-03,1.976087109776363704e+00,3.717508260428171174e-01,1.016376141777843678e+01
2.847509878572010433e-02,3.894640792045672706e-02,-6.730457239161669221e-03,2.301321186413271658e+00,4.062189145605458740e-01,1.527977813102604898e+01
2.980395724049119538e-02,3.874873709416687406e-02,-6.589211682559528195e-03,2.792745557730674566e+00,3.570011859435148205e-01,2.380343931235376331e+01
2.624486548446702469e-02,3.812886203021465664e-02,-6.336235410340773470e-03,3.299543370525439112e+00,5.020903338569109309e-01,1.080532781196230907e+01
2.596606757944399518e-02,3.705813357416014309e-02,-5.612921070271306885e-03,5.695193163297970429e+00,9.206148311723807431e-01,1.263748886666594551e+01
2.782495769530353436e-02,3.946387525759516984e-02,-5.537406093560876853e-03,6.309014471266464419e+00,5.024598940722414531e-01,1.959222048106079228e+01
2.809668474566072438e-02,3.680481951741362834e-02,-6.145445464284865142e-03,2.961325390969538063e+00,4.442525973950043339e-01,1.159751058502873455e+01
2.796842559666912545e-02,3.734610249493652834e-02,-3.599706086345836123e-03,1.014718043877427647e+02,5.295487259835929272e+00,1.523936446142690038e+01
2.859431284243266549e-02,3.596908568131820805e-02,-4.155747744468430913e-03,5.586030389620626480e+00,3.846444790474937037e+00,1.308791889053051882e+01
3.028577091996585702e-02,3.756332677103853962e-02,-6.882634812242145392e-03,3.159027212269805762e+00,3.486188540503218358e-01,1.521777518566057275e+01
2.957116305325570293e-02,3.659811000228109512e-02,-6.356941154320393771e-03,2.853788586214370149e+00,3.516161251354273376e-01,1.243058144308021262e+01
3.038040982860059497e-02,3.578476740333263323e-02,-4.268497995559580524e-03,7.172761719885837550e+00,2.193107578268677305e+00,1.476657127455075802e+01
3.115456556839679703e-02,3.661161815556587817e-02,-6.302000450309521752e-03,3.172438744630643015e+00,5.427061602318611344e-01,1.867381925836712853e+01
3.043995770168664294e-02,3.564640138680843368e-02,-5.776306792387770131e-03,2.839613805489956011e+00,5.669973303612935167e-01,1.424940405830892232e+01
2.661205463387814399e-02,3.897683187763382323e-02,-5.229725348419380325e-03,4.116146678546336091e+00,4.794686409196471932e-01,1.254541526556035969e+01
2.633325672885511101e-02,3.790610342157930968e-02,-4.506411008349913740e-03,9.620656062712820145e+00,5.640883927057886993e-01,1.325473460767856260e+01
2.501916858909062139e-02,4.376004405126084074e-02,-1.915263552352546679e-03,4.744425261767508317e+01,1.958675827341609388e+00,5.043459210099505441e+01
2.681186960309342796e-02,4.293894369524882404e-02,2.543225669950095920e-03,3.652544136507847927e+00,3.663767013516928128e-01,8.534287324576315825e+01
2.469850822869506732e-02,4.319401958079994303e-02,1.626105503494202362e-03,3.678057627935187757e+00,4.223141461923353157e-01,5.546781374789823360e+01
2.654510228226222152e-02,4.170082792985890102e-02,2.551012531846628874e-03,3.679928881550358799e+00,3.000469118742761787e-01,2.218923612674271340e+01
2.557140757580836712e-02,4.094790630549486471e-02,1.780611805121254040e-03,3.003033061619258426e+00,3.184801417968063930e-01,1.878818668159811622e+01
2.501134135852419935e-02,4.092272874262523064e-02,-1.192061775454192080e-03,2.069735087159941855e+01,2.914219812055575787e+00,2.105276942385747674e+01
2.621745680591014427e-02,4.365010869493152201e-02,2.260560477609484080e-03,6.942544824927055380e+00,3.598326055411473767e-01,1.585409667431054856e+02
2.431922631942450008e-02,4.172993295675320874e-02,1.138369969109438717e-03,4.126944166041295325e+00,4.066357463529362004e-01,1.895045319264611905e+01
2.378081564123669597e-02,4.158353020907305797e-02,-1.699375432675437672e-04,6.832150157676166202e+01,1.268226824682827880e+00,1.967270274713588307e+01
2.535995604063924144e-02,4.228183202231789589e-02,-2.240120114341107721e-03,1.156851647666526439e+01,2.565198301372942424e+01,2.291507398204064216e+01
2.402244633170740745e-02,4.337160264052045827e-02,-5.718525745686397089e-04,1.944341744966678931e+01,7.395906690492710656e-01,4.685468847312637308e+01
2.465700286176375836e-02,4.397543543253409903e-02,4.044298443817543362e-04,8.956742238922876354e+00,5.896654314911039529e-01,3.935797178291116438e+01
2.827303329493904144e-02,4.046547031352953211e-02,-4.430167977074050620e-03,3.912680721903655012e+00,4.932142276958844662e-01,3.273357652859718314e+01
2.703505243647765649e-02,4.329898416060480593e-02,-5.391618327468169700e-03,2.155479292911298472e+01,4.324512989464350254e-01,9.749025228276284452e+02
2.789433137509114008e-02,4.238047224399323770e-02,-6.094914204145216244e-03,3.924309276014032566e+00,3.721643914538384501e-01,7.919532617006315434e+01
2.730960544477558163e-02,4.147853523168843620e-02,-4.980208241555588757e-03,2.927238699114946829e+00,3.422657903366853605e-01,3.520923103487302086e+01
2.628588205627741675e-02,4.514208502136722589e-02,-3.445434064544536205e-03,3.653379051920559561e+01,2.645833026771786667e+00,1.295808790602882254e+02
2.645032650616210151e-02,4.239704714830000443e-02,-4.276912364878541345e-03,5.525658593244593852e+00,4.389567034182677574e-01,6.707175534072912626e+01
2.631657360923385716e-02,4.399711645909553520e-02,-2.269231017236233300e-03,2.709675877223961393e+01,1.311365082230053325e+00,6.237276089827561236e+02
2.665736106078247722e-02,4.251890443015258342e-02,-2.594087579224794559e-03,9.614181797316810218e+01,2.236449697866383257e+00,5.085615911724394778e+01
2.721139543814159178e-02,4.456581000472908949e-02,-4.884996589122725386e-03,8.290857418325375150e+00,4.605487347216577487e-01,7.706093303365570080e+01
2.818324143370083690e-02,3.693811632167229297e-02,6.856355242183540324e-04,6.907028583417400114e+00,6.146279476378277984e-01,1.546673610674218402e+01
2.819258228472121958e-02,4.004909706331838404e-02,2.480832514270948398e-03,3.866664445706733400e+00,4.155191441265749241e-01,2.284408504546717822e+01
2.738852114457002510e-02,4.088251706965650989e-02,1.741260850384030020e-03,5.921388627289695172e+00,4.953141818361721516e-01,2.577697372001610177e+01
2.819169459392034324e-02,4.021322466995928824e-02,-2.668804815161334582e-03,2.736510875499801898e+01,5.746323346300661328e+00,2.770703042967259222e+01
2.883958057234078248e-02,3.810572054541251641e-02,1.512865860019270816e-03,6.099166299532757129e+00,6.548963252086980047e-01,1.505218065164412167e+01
2.743530129837725914e-02,4.134814686997077132e-02,-1.536020293989125715e-03,8.215044554062817639e+00,1.732346147087246990e+00,3.431948148489624373e+01
2.877972362168004089e-02,3.850944548656846933e-02,-2.363259014130406413e-03,2.059489524448934361e+01,1.883178404696561392e+00,1.634193900460838478e+01
2.650625997835392295e-02,3.860893934932175392e-02,1.512332097943872109e-03,4.174074192109863191e+00,6.217901158214941271e-01,1.356303999692278772e+01
2.654089290053106287e-02,3.824979640002464099e-02,-7.811646164538065028e-04,2.554267922500293864e+01,1.665415419820387655e+00,1.462662319073128181e+01
2.797295434688486238e-02,3.882751075277415809e-02,2.240526901011819470e-03,3.695658638395861839e+00,4.235070065174007525e-01,1.349363620427364552e+01
2.817105232764820916e-02,3.764334345650160313e-02,-1.318133164872195302e-03,5.824500884966763437e+01,4.985682588286682204e+00,1.614187151104487228e+01
2.671254152712921465e-02,3.747127131133999589e-02,4.757020903020965229e-04,8.529514823736480622e+00,8.551306095581230338e-01,1.480941843972127359e+01
2.905933409220049640e-02,3.680032806432944475e-02,-3.814281376662804557e-04,7.890726317162007675e+00,1.203067871848841230e+00,1.539477660600475062e+01
2.639317089901981050e-02,4.025082063010299027e-02,-6.935059445398083144e-04,4.237496045977761128e+01,3.665137552084093198e+00,2.109950385341898027e+01
2.641482643811617764e-02,4.012959544529247358e-02,9.708601236586551862e-04,3.990694047136078115e+00,5.553821513587700043e-01,2.099800083359206226e+01
3.180293552933953494e-02,3.727148733925534502e-02,-5.532536382910841280e-03,2.518517309584994646e+00,4.841237322740327143e-01,2.555700557003762086e+01
3.151018170196365209e-02,3.676697403808873443e-02,-4.260998021995227036e-03,5.864709627750097631e+00,1.640630045725688824e+00,2.523608442472171731e+01
3.298070874668209557e-02,3.665962982579142743e-02,-6.254034375637935149e-03,2.251059841667909733e+00,3.323795249916733918e-01,2.512351013668034483e+01
3.427340865329982222e-02,3.589256503451143665e-02,-5.735481200521516665e-03,2.055433349876916616e+00,5.280330005901890944e-01,3.463522345595319507e+01
2.956179853596472076e-02,4.064607552126456302e-02,-4.904816581480501980e-03,4.409779400535915883e+00,4.500594278095640943e-01,6.038159815221646198e+01
3.094832749403138988e-02,4.022129441441606168e-02,-6.631312272354464819e-03,2.915009604566222823e+00,3.542457220767697978e-01,6.777665458287779643e+01
3.207851113444878943e-02,3.969575327497720102e-02,-6.155271334638400677e-03,2.805464560175881861e+00,6.407907818637110786e-01,5.658382746681344315e+02
3.044258139110029779e-02,3.944680963904034776e-02,-5.870809141365187188e-03,2.406665196218358282e+00,3.427270206389557150e-01,4.349656506317331406e+01
3.157276503151770081e-02,3.892126849960148710e-02,-5.394768203649123045e-03,2.609654117724025113e+00,4.895650304866623892e-01,6.512443830519005417e+01
3.019255831187324726e-02,4.153503147158174591e-02,-6.664282918899747631e-03,4.579765879749499113e+00,3.454481490489674234e-01,1.709688402516246128e+02
2.930991608437678517e-02,4.194080372629477305e-02,-5.602132755368606325e-03,3.532150283907518951e+00,6.175339931064117716e-01,1.004413259788188157e+03
3.355532304969936763e-02,3.793479954829868245e-02,-6.894234168176841329e-03,2.552338494566479543e+00,4.062747113088969741e-01,9.802888545693380706e+01
3.288329593528789563e-02,3.932114183713832090e-02,-6.933239306439025959e-03,3.099894059179065575e+00,3.998107157151421509e-01,2.264606365213115282e+02
3.598845871913385064e-02,4.159091884192598482e-02,-1.410243552014687693e-02,2.829040430978831733e+00,4.826163060250326375e-01,1.116056598632461672e+01
2.491119401555282747e-02,4.766942206643796920e-02,4.713015159795505907e-03,3.952419983645859336e+00,2.973254631101072132e-01,1.818055449292804227e+01
2.715430075644004529e-02,4.429378470956034375e-02,-1.235397424647675371e-03,2.816297377316107031e+01,2.820587607618148862e+00,2.347169748938719920e+02
2.712360920348360488e-02,4.543875327183204138e-02,-2.411600471955978060e-03,1.687932749052705006e+01,8.431152700033695879e+00,1.197222671522210646e+02
2.712066257782935058e-02,4.429922364537575152e-02,1.426575103499774528e-03,3.769842825924243801e+00,4.134127037659526827e-01,3.627684518854023850e+02
2.649145226635315695e-02,4.466054509373929005e-02,9.485245918640551220e-05,8.051551106914539346e+00,8.253938423017622705e-01,4.220099736922597344e+02
2.623372660838403994e-02,4.648860035792692913e-02,3.547062042243845706e-03,4.459711809005101557e+00,3.033027741970415470e-01,2.562125525012023530e+01
2.492766422823207428e-02,4.640927180315343459e-02,6.730425157219332554e-04,7.073522961181470947e+00,8.569857719661403417e-01,4.992500803657227237e+01
2.459767153628831041e-02,4.752027595469773824e-02,2.427058086694547107e-03,4.459182906494628895e+00,4.493452044649499100e-01,3.257979133534099248e+01
2.555787492407326361e-02,4.754883074357857398e-02,3.470242573699368512e-03,7.568883513118841222e+00,4.326121358467500677e-01,2.110037884198591485e+01
2.478196412792273845e-02,4.649738121000895896e-02,2.061805476611514899e-03,3.037813780621891446e+00,2.906422786181226958e-01,6.423463346704640742e+01
2.588594788218610832e-02,4.589432825103646751e-02,2.670626491625310503e-03,3.584968588334711548e+00,2.467974322178408952e-01,4.269361207259466795e+01
2.634714880986976579e-02,4.603523939125454822e-02,3.378311714250983714e-04,7.508153089859124663e+00,1.681527589692955571e+00,4.329298535829389749e+01
2.697635912134596289e-02,4.567391794289100970e-02,1.669553815738467496e-03,6.856899613869866350e+00,5.108858694059077443e-01,5.310771786700319552e+01
2.741494887484863946e-02,4.651432029659506584e-02,3.516576096477594567e-03,3.611499172990124684e+00,6.225922127434441178e-01,2.140898726858700840e+01
2.787423006870137776e-02,4.611173309581533680e-02,2.138180265175937574e-03,7.669809343534447876e+00,7.971144939682216490e-01,2.657811266938849570e+01
3.947171219165022948e-02,2.683312771781091316e-02,-4.251192547929587978e-03,3.495909534620844639e+00,6.476875525923566101e+01,1.842581985756630303e+01
3.914956832553703747e-02,2.538810641853563033e-02,-3.355735356710621859e-03,1.077854968980887840e+01,9.547316659468624067e+00,1.867761150731013942e+01
4.101391212790010676e-02,2.344779275178938971e-02,-3.043579786794129664e-03,1.385860572216339648e+01,1.905918325568539373e+01,1.885225695838582283e+01
3.959023704364485197e-02,2.525491474918133139e-02,-1.307351924067416985e-03,4.128609267351156298e+00,1.508737255496249263e+00,1.593003701677625550e+01
4.014522189101997485e-02,2.373892407248463093e-02,-3.946422508440260157e-03,7.053991970868618289e+00,3.788921687173083974e+00,1.926956669542424905e+01
4.053794530415950198e-02,2.626464142430515181e-02,-3.798097095537573248e-04,3.715695270861667066e+00,1.877771602226461667e+00,1.558250573160365704e+01
3.896701550391940688e-02,2.629541800600843776e-02,-2.013159319617238967e-03,7.742732122306380305e+00,3.764800210081500786e+00,1.717461283695126895e+01
4.064148010214262141e-02,2.405647184101328273e-02,-1.747085239514668733e-03,4.739588530408694211e+00,2.078797588919345962e+00,1.771406191340523151e+01
4.187538382224321315e-02,2.590471488536109576e-02,-5.660140962920213320e-04,3.362712046987781367e+00,2.218106306569070707e+00,2.565513244469510212e+01
4.257129989785118224e-02,2.398326843413266241e-02,-2.910262128788046465e-04,2.797305824719936496e+00,1.594993850584293771e+00,2.397095935617491236e+01
4.204145962009455534e-02,2.494038861078228669e-02,-1.474283143200729330e-03,1.793026287112284933e+01,3.700599773819932548e+00,2.660639301921681721e+01
4.240522409999984005e-02,2.494759470871147147e-02,6.172428340299033513e-04,1.532526120965298722e+00,1.195787212757515983e+00,2.285465942508032100e+01
4.471276260919605783e-02,2.475631737126757562e-02,1.206326248109577341e-03,1.809435686296186896e+00,3.932842424948257420e+00,1.444425557362000916e+02
4.358296503906142205e-02,2.549842598322946130e-02,1.172190315293867441e-03,1.901037279121130741e+00,1.603017197824829099e+00,5.202546007078705514e+01
4.699598151139928320e-02,2.868977683092483952e-02,-1.471703352722986829e-02,1.611790581928226107e+00,5.161755048723174477e-01,1.276096705609482385e+01
4.713716511850591512e-02,2.927000047540423769e-02,-1.595199024266945667e-02,1.169878277668896516e+00,4.048503400699570154e-01,1.208931966349530640e+01
4.643311138907751934e-02,2.986911219852925528e-02,-1.400739487562603289e-02,2.105244058758304782e+00,1.095861986542072453e+00,1.218795044266428285e+01
4.667119661433854344e-02,3.055064055494022268e-02,-1.617553353585945292e-02,1.230822355305467131e+00,3.897881712780184582e-01,1.368867148346233975e+01
4.604473051637764103e-02,3.072637547579868886e-02,-1.488317941943132633e-02,1.380277130843093447e+00,1.094596246764802716e+00,1.258966347583593937e+01
4.278632367160953298e-02,2.372303043233450759e-02,-4.067272237759650758e-03,1.310472686573241390e+02,2.653497921300740003e+01,2.944610141467160247e+01
4.376317654687766900e-02,2.225272479028275394e-02,-4.236957185289038849e-03,3.701815149205955322e+02,2.495372810506730943e+01,3.128737765095593204e+01
4.578528205913889870e-02,2.110541008090027065e-02,-6.794108743264755390e-03,1.650212114202443736e+00,1.297476501852057984e+00,6.185914326436513733e+01
4.378472557518627017e-02,2.290290283474052252e-02,-7.046351814093831586e-03,1.255168186713931933e+00,1.033770573691549011e+00,3.494505296623334090e+01
4.409403323372425298e-02,2.171263284303783306e-02,-6.620389384556548892e-03,1.697107166413746704e+00,1.164583510121860677e+00,2.786308203075441980e+01
4.592100430533791605e-02,2.099447267157409508e-02,-5.610333965838288153e-03,4.240452013309007562e+00,4.590577075251632166e+00,1.143614707147761180e+02
4.667170854066481078e-02,2.134404337389705919e-02,-7.465303643909673367e-03,2.507306498289437968e+00,1.172967423019805500e+00,1.526732035433658439e+02
4.422975547992327033e-02,2.160169543371166095e-02,-5.436614607130081656e-03,3.025337630975692971e+00,2.542699981362098072e+01,2.752492216637210376e+01
4.499134590063089134e-02,2.346723770315106358e-02,-7.996223006363612981e-03,1.664502967476966910e+00,9.627416167738667152e-01,8.383361747159800643e+02
4.489632124540184066e-02,2.497142965500645864e-02,-8.063898816146759449e-03,2.103981952306198888e+00,7.521197804908809070e-01,6.608468876683730286e+01
4.618708004069478623e-02,2.251560100444516266e-02,-8.241455477471248264e-03,1.658861820754852445e+00,2.116216286625075327e+00,5.037070040936227855e+01
4.293560830219856489e-02,2.824463277044981027e-02,-8.046314651540318816e-03,2.266655329569204458e+00,6.725988753564117184e-01,9.143683217727515000e+01
4.318362400093096742e-02,2.681175582032296195e-02,-8.014965709811097683e-03,2.328848223751184054e+00,7.388522213533574856e-01,1.637458271459514378e+02
4.341111890216015068e-02,2.434194129651311503e-02,-6.589380816825911313e-03,1.626694766727783126e+00,9.110883495437316348e-01,5.032910950689110763e+01
4.188380117993659169e-02,2.440323533720825319e-02,-6.449257919901568888e-03,2.112655252524898497e+00,1.082737380116725046e+00,2.171033822616228548e+01
4.299150525224708363e-02,2.490903699023812312e-02,-5.295021288141928302e-03,3.646935537692836071e+00,3.527108375476333268e+00,3.558222592479116742e+01
4.416238040294594158e-02,2.574231749670653768e-02,-7.489780066631680777e-03,2.229069292673346414e+00,1.562922487541904992e+00,1.675867258687732999e+02
4.146418753002351770e-02,2.497033103093325435e-02,-5.154898391217585876e-03,7.896476197073729608e+00,2.550243532125803458e+00,1.913367667004231265e+01
4.183117016561621604e-02,2.585172709303178509e-02,-7.165412574023886060e-03,1.220033240181985557e+00,6.385158284282858032e-01,2.869401090934085019e+01
4.088225869885578345e-02,2.671210735663046010e-02,-6.454523081469478937e-03,1.915751668390956564e+00,9.128516216823578944e-01,2.606010655463957804e+01
4.094004524012187507e-02,2.651916808187053040e-02,-5.217632142413931168e-03,5.108087853314005500e+00,2.007755732155960260e+00,2.166059966464592534e+01
4.399746987162146683e-02,2.577095960631432120e-02,-4.844235870005105839e-03,2.583705743957692036e+00,5.969851150186253896e+00,6.290301069258262601e+01
4.341985626522642389e-02,2.519363213763459869e-02,-2.319992272343367797e-03,5.228046384036481697e+00,5.511473821550868735e+01,4.209182393151681367e+01
4.379228829098390924e-02,2.458495304841070567e-02,-3.616486819622828294e-03,9.157666044622773782e+00,3.228282366787420976e+00,7.070194923906892370e+01
4.476914116625204526e-02,2.311464740635895548e-02,-3.786171767152216386e-03,7.544432788772623688e+00,3.459604547172498545e+00,1.099360065294833788e+02
4.699277645649260760e-02,2.862930468277140317e-02,-1.140983663867846561e-02,2.245899505200151793e+02,1.271726886811806123e+00,1.346003209825567559e+01
4.647382203917926197e-02,2.979770949956509624e-02,-1.193173703911374652e-02,5.514278028287507460e+00,4.136149993311899919e+00,1.254844989827205914e+01
4.701007686363309346e-02,3.000204725232988312e-02,-1.293301627727789019e-02,2.911985585230186580e+00,5.986381419237423174e+00,1.076854284983518362e+01
4.652676270398727748e-02,2.664063044297428073e-02,-9.301772102909963355e-03,2.453164801948779061e+00,8.546023184075940415e-01,2.225314729015194004e+01
4.711782037115997551e-02,2.866142141289341333e-02,-1.025733475551075281e-02,6.877701135918747433e+00,1.182253121175032451e+00,1.292176878793066841e+01
4.627713131969918986e-02,2.800678505031920645e-02,-9.666888130309567173e-03,2.838674388065502097e+00,1.217331274852875067e+00,1.819526485290898066e+01
4.546888919668987117e-02,2.156724649157084131e-02,-2.032601161205875237e-03,8.617053269687978911e+00,2.075947567902779411e+01,6.130015938502588568e+01
4.500326057510579264e-02,2.421827602141711500e-02,-1.810827342694130548e-03,5.860568777665110751e+00,3.416575585769622059e+00,7.752276186490689724e+01
4.543157561538253841e-02,2.301579033899796636e-02,-2.565301541626849140e-03,2.237633094839420522e+01,7.985173036336783881e+00,8.271917080648262299e+01
4.545964482004939688e-02,2.151274444879123018e-02,-7.316390914626755065e-04,2.283861681983501146e+00,2.549923395958440864e+00,7.930978203055505560e+01
4.698186735801529457e-02,2.187744653253582278e-02,9.646411067111364777e-04,2.031121691395938011e+00,2.367920893346219469e+00,6.248667027581871025e+01
