# x,y,z,J_x_err,J_y_err,J_z_err
5.314705521457702836e-02,3.596182684774097520e-03,-1.762107575993508354e-02,7.479713719600892840e-09,3.841221835784334314e-10,2.172049519343878780e-09
4.988650937578632816e-02,3.223864471404483921e-03,-1.706014441903435513e-02,7.963426075220525021e-11,2.148728324159743799e-10,5.485074572215427341e-09
5.036988588622785118e-02,2.789904538550658664e-03,-1.540531013142049446e-02,3.978120512506208061e-10,7.122169494686148132e-11,1.900745496286770400e-09
5.371826892705221929e-02,3.863514816072454588e-03,-1.654706061877329187e-02,6.983759043318174796e-09,3.680829816421925953e-10,1.685481954099945166e-09
5.257113945780990394e-02,4.172335006568691877e-03,-1.598104323840339111e-02,2.567122789968905394e-10,1.146457944164686765e-10,2.299483075411012142e-09
5.255526400789787417e-02,4.547175796354752629e-03,-1.810919442523317713e-02,1.615089257210339138e-10,1.343538974144386325e-10,5.551693975548882635e-09
5.187631840287405816e-02,4.763414531604009614e-03,-1.703533861197129712e-02,1.675013536854956265e-10,9.979592076909110838e-11,2.568999074593500115e-09
5.152618282991971305e-02,4.161142257548445730e-03,-1.871788924081910915e-02,4.399065144325386619e-09,8.426883755394608412e-11,7.736214769234632999e-09
5.084723722489589010e-02,4.377380992797701847e-03,-1.764403342755722914e-02,1.901703098728605526e-09,4.051862134692326944e-11,5.332230041531926989e-09
5.202543479027326584e-02,3.352341534908559288e-03,-1.493490376637546420e-02,1.713452661076940842e-10,1.163866320762578509e-10,2.187948501764968110e-09
4.710541437106325474e-02,2.148125709696131584e-03,-1.171155913501499557e-02,7.108270664435658474e-11,1.691827476609840075e-11,4.339667866175356720e-09
5.309490578186299575e-02,2.347607190427748042e-03,-1.206785449415216996e-02,2.768050084260303701e-09,3.041313868132282207e-10,3.643258140949295712e-09
4.596491018818077423e-02,2.455136427994425614e-03,-1.375774514858466371e-02,3.766729491573003547e-10,3.243943906344423517e-11,1.737497306334135556e-09
4.657097959241202761e-02,2.235366519272630019e-03,-1.492564707271188361e-02,2.810024193097881281e-10,7.547958758072993756e-11,4.478694326866628698e-09
4.643821525524979843e-02,1.544972098967872234e-03,-1.284413573500746940e-02,2.063465714912877252e-10,3.284053507591201764e-11,3.293124894964450555e-09
4.590864964131750880e-02,2.410852862540753885e-03,-1.603858621215318095e-02,5.598106612097871080e-10,7.960292133293615235e-11,8.362667474206754941e-09
5.304618667205068805e-02,2.296068041557230380e-03,-1.788491634193948437e-02,4.472819321413904513e-09,1.135134418044141658e-10,8.383300086611995162e-09
4.634802978572368642e-02,1.439259057972237712e-03,-1.697892095854350997e-02,4.319822087006744779e-10,2.385170904641739850e-10,7.166495563077014527e-08
4.695552223917789231e-02,1.983961436761847840e-03,-1.804948404613303942e-02,1.990667636659863655e-09,3.257335871644170412e-10,2.686226523684018786e-09
4.816016136566869665e-02,1.571326643442440447e-03,-1.118726777755676798e-02,5.297935906129483555e-09,8.647549975546926317e-11,4.569064840165721904e-09
5.063744991074001223e-02,2.223720005378526394e-03,-1.174920954789624578e-02,6.359833589898153817e-10,4.262121785464884243e-10,7.586784449087984062e-09
5.200213927639057987e-02,1.793506561527780921e-03,-1.140181585819001996e-02,5.563896717152308377e-09,3.152651396695313155e-10,6.201665956050454053e-09
5.014354409120047595e-02,2.708166957825015615e-03,-1.089796231544573960e-02,2.771071923922282324e-09,2.542863441898873918e-10,1.207824018194004442e-08
4.893124091677692605e-02,2.561610167770295241e-03,-1.084741126451110524e-02,1.155716295733830544e-09,2.582078726963940960e-10,4.435271581364549952e-09
4.886594386074440133e-02,2.372543347441366003e-03,-1.898423420253889105e-02,2.549079794400000477e-09,6.396393037733368342e-10,5.150400452102005790e-09
5.101497532974447191e-02,2.601182747596703787e-03,-1.894243660110844774e-02,2.998021307360253043e-09,6.423982691788296003e-10,2.768882262816996450e-09
4.805041007787530516e-02,1.371317367164213465e-03,-1.867195335548770679e-02,1.823572143267981903e-09,4.273847876276082252e-10,6.177181520985609804e-09
4.993064013817424818e-02,2.306077882537159798e-03,-1.833882782499168806e-02,3.684457834195176306e-10,6.544958390175793430e-10,4.165644393465967327e-10
5.194318796519629272e-02,1.687101643186143763e-03,-1.859758236752692001e-02,9.563198811783511927e-09,1.736826624649205211e-10,2.509655037094526472e-09
5.371435828972638549e-02,1.696378344059359250e-03,-1.314910588718675929e-02,3.031356284831748629e-09,4.088009551649803864e-10,3.819915170676674655e-09
5.397768282912818183e-02,2.651415975760267572e-03,-1.593100999083216229e-02,3.203126087947773623e-09,1.466230532618683260e-10,3.686078232424075623e-08
5.366049075685727643e-02,1.664780254960163478e-03,-1.683909000649197463e-02,2.391041648570627926e-09,3.548031952027497954e-10,5.270749858194982735e-09
5.398825536678979881e-02,2.658314046497018204e-03,-1.395306529183170871e-02,2.292224806341849465e-09,1.796390666470661733e-10,4.186734752186664709e-09
5.331868448010367023e-02,2.504815013062235834e-03,-1.496293324418983446e-02,1.094469566120112199e-10,1.580568129860096199e-10,2.264857472259684216e-09
5.335128815675499458e-02,-3.602574772659930058e-04,-1.364469699095333631e-02,9.311974221671120403e-11,1.920415237993308084e-10,4.642822364345918500e-09
4.748341922019781725e-02,3.684430446739433464e-04,-1.636203778270917120e-02,4.596065883184808397e-09,1.004085366679845858e-10,1.755646449644048566e-08
5.266293613859083372e-02,6.346919404321034464e-04,-1.374434441643326323e-02,1.753423104674671592e-11,1.758180502345175609e-10,4.984447495616762197e-09
4.753430660419209752e-02,4.605872579868929028e-04,-1.358112154275789574e-02,2.784035949836399169e-09,6.593170399684340139e-11,1.149456303069499603e-08
4.682239613072525231e-02,-7.482843115288312624e-04,-1.649338907732624676e-02,6.198661801292734333e-10,2.775521712368043159e-10,1.525780864200671494e-08
5.001051788656260544e-02,9.515805703096203230e-04,-1.712538382441858645e-02,4.640329873183683742e-10,2.869253070478594779e-11,1.865221703554999617e-08
5.045451824439248223e-02,1.413946005982674552e-03,-1.544464105218882298e-02,4.590784053652944450e-10,1.667250611414290803e-10,1.933961675696242808e-09
4.873325509085572882e-02,3.966645320675342055e-04,-1.761191755482888199e-02,6.133059899126394997e-09,1.043195281124352036e-10,1.517523400503106506e-08
4.790577126807565866e-02,9.105013827537273424e-04,-1.496481866558029179e-02,2.435599657962214382e-09,6.818658414744664210e-11,4.110918385546338990e-09
5.259799364577959213e-02,5.976419128884166536e-04,-1.631240354689040412e-02,1.450729045334685547e-09,1.279798133561740672e-10,7.468914090903226459e-09
5.141297445258821708e-02,6.138457044377319035e-04,-1.249436869417856581e-02,3.903798474289918003e-09,1.912043115808684406e-10,1.050099653567129181e-08
4.959960749656345397e-02,1.401088305820372701e-03,-1.453395566547023912e-02,1.028006250269670489e-09,1.770119200778532712e-10,4.235113640061930548e-09
5.134887471833711470e-02,5.273818458674165268e-04,-1.756305747503336678e-02,7.097236710875496868e-09,1.197919931146715451e-10,2.804130757132339008e-08
5.215315752076929434e-02,1.077763084445150987e-03,-1.500242349285807290e-02,2.351782445621537570e-10,1.647049482130723139e-10,1.890950966516015296e-09
5.004828508693763556e-02,1.044059148288477594e-03,-1.284176238388479163e-02,3.623517793577396083e-10,2.264707702208810691e-10,1.752649101588927128e-08
4.867185159036883924e-02,-5.293197071485215887e-04,-1.169123242896409447e-02,6.159387574151602844e-09,1.239435668568849439e-10,5.506448845125510791e-08
4.878329971628986295e-02,5.382225764071123459e-04,-1.233037166447994819e-02,6.134969754851056418e-09,6.983394566737522688e-11,3.397103823173676532e-08
4.762527955620038389e-02,-1.310571750594421861e-03,-1.226125168157307481e-02,3.936596681731141711e-09,1.084064198410041297e-11,2.605361749999141310e-09
4.691944969906640395e-02,-7.084086807618898913e-04,-1.338591959376518245e-02,2.415739761975281598e-09,8.442279197491215519e-11,1.631686723368861506e-08
5.278967684488043710e-02,-1.085134674412798145e-03,-1.260146285664273495e-02,3.141662002883359608e-09,2.177242622119201738e-10,1.611613479246113559e-07
5.165648171032624636e-02,-5.031368613611277713e-04,-1.188122340395476526e-02,3.182790605752992059e-09,1.594761775623489795e-10,1.561580711555334013e-08
4.642801012133246363e-02,-1.568391001571497198e-03,-1.558210447386903369e-02,8.352126418243624825e-10,1.786658878091559327e-10,1.218696210724490908e-08
4.649113876701076176e-02,-1.589944846346517861e-03,-1.432857915027549271e-02,1.526334944417687644e-09,1.643170297778067108e-10,1.742181124012451134e-08
5.325281289212218522e-02,-5.150377839781557048e-04,-1.652303959078791837e-02,7.249463113836997321e-10,2.730801472360049843e-10,6.983150416425583035e-09
5.257106511373756813e-02,-1.233715455235732386e-03,-1.763839569405817320e-02,8.719325819926521039e-09,1.162558772516480257e-10,2.319174282030399936e-08
5.149389300716884776e-02,-5.710511848609730375e-04,-1.825248271223804328e-02,6.964329341448337455e-09,9.885320064917078785e-11,2.924263369214831550e-08
4.743578946752942394e-02,-1.487278444788698358e-03,-1.756922237545089152e-02,7.536393372114840043e-09,3.656567583238148530e-10,8.241889537244009043e-08
4.854633290593630968e-02,-7.769940771444474410e-04,-1.824630744964603202e-02,6.019173343132269107e-09,3.350131111675626046e-10,9.778174275429997095e-09
4.949354065831321203e-02,-1.335981231693855915e-03,-1.138389198547440709e-02,4.582340097098813379e-08,2.982644629999374029e-11,1.703131981079842415e-08
5.072505428740506361e-02,-1.360213804593538370e-03,-1.146455160733265977e-02,1.618793174190152884e-09,2.759286956626542338e-11,1.733858339001250895e-08
4.940194689654353599e-02,-1.569886512613149565e-03,-1.858502284618882006e-02,4.138210010511099355e-09,1.735882856134840367e-10,2.340504420203192384e-08
5.060576057945514322e-02,-1.451088496196268002e-03,-1.862377149531117826e-02,4.363073898293356319e-09,1.766641479037108557e-10,2.233125789861999580e-08
5.361468046440848872e-02,-1.327314495038596715e-03,-1.564432837386105571e-02,3.091805767650169897e-10,2.165653840343259074e-10,1.487701195731818258e-09
5.366986073383380601e-02,-1.197234206688879482e-03,-1.447802519433123193e-02,5.154939177528257619e-10,2.136810511432011182e-10,1.753905945386139723e-08
5.242838775316916583e-02,-2.413955604612918505e-03,-1.722689196542094570e-02,9.071016785770644906e-09,1.724841505534062799e-10,2.564084834110112967e-08
5.311172065923778357e-02,-2.595570447320463391e-03,-1.611271585516935861e-02,8.535461966076686593e-10,1.580982194109131506e-10,2.764559060244555705e-09
5.421231125294999342e-02,-3.451077836604978313e-03,-1.661446831842495683e-02,8.990217416467979611e-10,1.698041551936497786e-10,8.570234022086245050e-10
4.603940772493864131e-02,-3.632511670833139632e-03,-1.623952548848588487e-02,1.280413766490863525e-08,5.953248806568052832e-10,7.558008106284572383e-09
4.775998859990517043e-02,-2.627737443187119163e-03,-1.667543936437456895e-02,1.035529181235516614e-08,1.954660942601387694e-10,3.021339469296069204e-08
4.665226113595842550e-02,-3.474719989693659302e-03,-1.731495294961511722e-02,1.939466075656921648e-08,5.994795189898780696e-10,1.319516516299961538e-08
4.721026383456368436e-02,-2.807082969101620806e-03,-1.434648657965179389e-02,7.932940969113709564e-09,1.891658148150766903e-10,6.867764472810271240e-08
4.714713518888538624e-02,-2.785529124326600360e-03,-1.560001190324533660e-02,7.471950546536309191e-09,1.931309560769059984e-10,2.378930376623747156e-08
4.609024343200041063e-02,-3.879902623633099765e-03,-1.370738296097052424e-02,1.588778864088144814e-08,1.094257995309287991e-10,3.942547939435922638e-07
5.243521884799566546e-02,-2.350601472195686537e-03,-1.323931109871448811e-02,3.257062509060592624e-09,2.277327741993316675e-10,3.101144895325499366e-07
5.299841528755422360e-02,-2.526016789014002423e-03,-1.428372522604375548e-02,8.045434282499433587e-10,2.214376525547247687e-10,6.646462731044865621e-08
5.261222203383195822e-02,-3.191428692249826966e-03,-1.528184897691878784e-02,3.610900879583555302e-10,2.147137523771027446e-10,3.131699184743413206e-08
5.350004808029087261e-02,-3.100079410423207081e-03,-1.264412581252527881e-02,1.397019556793791185e-09,2.870681853518637136e-10,3.830860566051038845e-08
5.406324451984943769e-02,-3.275494727241523400e-03,-1.368853993985454619e-02,7.147548101344197042e-09,2.950546170991701677e-10,2.422142083904736598e-08
4.781577145115407934e-02,-3.244336623605465885e-03,-1.148066445033167973e-02,2.399329670874906829e-08,2.677615566110467531e-10,6.024733233301215635e-09
4.886389029900916475e-02,-3.362631071939839109e-03,-1.091180091299606345e-02,1.225913424492149459e-08,2.933102851758582583e-10,1.095250651893966139e-07
4.846536404139725057e-02,-3.067640397398878078e-03,-1.373185472923773784e-02,1.288967623414441026e-08,2.042327319463868337e-10,3.751087735569405720e-08
4.950018767883340026e-02,-2.570959792810680218e-03,-1.202041585033371274e-02,1.243176626877390544e-08,1.997114929042818424e-10,3.832153516669399090e-08
5.073170130792524490e-02,-2.595192365710362672e-03,-1.210107547219196542e-02,4.722799156790501843e-09,1.953137056745737335e-10,3.969820229423974498e-08
4.845206883097831485e-02,-2.452665344476306995e-03,-1.258927938766932902e-02,1.553218558128192777e-08,2.654537708929256935e-10,5.157153698859642668e-09
5.130867073396166295e-02,-3.003582220260840249e-03,-1.315559551088582406e-02,5.993908428005198398e-09,1.592174292211484714e-10,4.122193963170450020e-08
5.009045231528874709e-02,-3.594324700283728878e-03,-1.421751123059597846e-02,6.221997894387806577e-09,1.748022262395699220e-10,4.976818801572887879e-08
5.148053479209675765e-02,-3.608223731980921434e-03,-1.592560396804714590e-02,4.970112131248349228e-09,1.664907303639378657e-10,2.354712342038045178e-08
4.952096370993480656e-02,-2.816713999288365800e-03,-1.797930390219288146e-02,6.748441663756994233e-09,3.573513793170715251e-10,3.936002610966069510e-08
5.020366486671998252e-02,-3.655587456868749068e-03,-1.547589807213839257e-02,6.011576794652389268e-09,1.743922537307459127e-10,3.899997188719504010e-08
5.072477739284642073e-02,-2.697915982871484236e-03,-1.801805255131523620e-02,5.364014024160003888e-09,3.271450678709557132e-10,3.179667638754375138e-08
4.898954885170334062e-02,-3.164280562218084372e-03,-1.674680549457376738e-02,4.066176553603305300e-08,2.361276747061610690e-10,3.206906128919355583e-08
5.147023245999171603e-02,-2.998118820913375174e-03,-1.723526003960487371e-02,1.343290887733159151e-09,2.926079182029325670e-10,1.692359985566741692e-08
4.785865312111419606e-02,-4.276901397980406062e-03,-1.318285283517409319e-02,1.931991253580654158e-08,1.349597430079571984e-10,3.509372054403964674e-08
4.779356814017167443e-02,-4.281385010661531085e-03,-1.206685775539085258e-02,1.916365107897277273e-08,1.476162596389879714e-10,6.306923185628228036e-08
4.670824507142506271e-02,-4.626811878803473339e-03,-1.205250743705893121e-02,1.822549454756624412e-06,1.206311307234424904e-10,2.281166032417514283e-07
4.677333005236759128e-02,-4.622328266122349184e-03,-1.316850251684217529e-02,2.118575824322289050e-07,1.202138444185132072e-10,1.815804795315772967e-08
5.189980426803508101e-02,-4.017445023735201869e-03,-1.206638834658486752e-02,1.296538008637908422e-08,2.904839251892123683e-10,1.080591727146107500e-06
5.132283484199866991e-02,-3.609055169184724292e-03,-1.101186830789100887e-02,8.416362138865892056e-09,3.068451185859186187e-10,2.289964039112658320e-08
5.299933083414697099e-02,-4.039530175573186575e-03,-1.209595636074500824e-02,3.591311992109222935e-09,2.805999161871325230e-10,6.880036909909694262e-07
4.657144890022266170e-02,-5.712286845234799265e-03,-1.384963897950656012e-02,7.367098913848645725e-08,2.673450336237741421e-10,4.089744332591833590e-09
4.590065521847201679e-02,-4.744024094720611026e-03,-1.566713662755672698e-02,7.309323021947032983e-09,2.114462261748166705e-10,2.395367780380059761e-08
4.588836227985547411e-02,-4.969861202745550280e-03,-1.438851942363490732e-02,7.945750938040054928e-09,2.109668706924977070e-10,6.173688948584875460e-08
5.137223174840745143e-02,-3.578351342320604603e-03,-1.905205026658764525e-02,2.359302614078780115e-08,4.545058869497287962e-10,9.873163778277992006e-08
5.307584210873019653e-02,-3.294390964062039739e-03,-1.826088968069335475e-02,3.816832231856703819e-08,4.360797987513021535e-10,2.215277066505564379e-08
5.364956314916125707e-02,-3.959652692810637989e-03,-1.765858748363265812e-02,7.161513740422933651e-10,1.599856196887601758e-10,1.546780755230386076e-08
5.211768681555275368e-02,-3.878554180362496408e-03,-1.826925775487728276e-02,1.776005667373924704e-08,4.927985687585936341e-10,4.941581196406819092e-08
5.209412680990615357e-02,-4.882665010673713224e-03,-1.770537815936995898e-02,1.569222884314798668e-08,2.053248701635853076e-10,1.985296749867331187e-08
5.198384433973130686e-02,-4.802580222828055356e-03,-1.646577903285611350e-02,8.095791400783948691e-09,1.986231805951185380e-10,2.525509273141800870e-08
4.836863258542266342e-02,-4.234197670614408063e-03,-1.784339133508236475e-02,5.822939917386299320e-09,6.006029811456118677e-10,1.562137918301912998e-08
4.890004744365413630e-02,-3.886631107684689491e-03,-1.907588974270147883e-02,1.945384918902893638e-08,6.098884406449139797e-10,3.250741246950056238e-08
4.718238990386136589e-02,-4.292524674146392175e-03,-1.784927137912985240e-02,2.848922887662633398e-08,6.100712352412245446e-10,1.711154981722804471e-08
4.884168698802675290e-02,-5.299242083587990711e-03,-1.149799421805523456e-02,2.354651021967035668e-08,1.713470339454331328e-10,6.213893473774822393e-08
5.063603128155722694e-02,-4.704133324404649943e-03,-1.080628243522027687e-02,3.647441730002531363e-08,2.267185486075771965e-10,4.428659902540712979e-08
4.940860036765957336e-02,-4.481941800059448082e-03,-1.078687466218358412e-02,1.757507239225995533e-08,2.263258197851130553e-10,4.384999105807247234e-08
4.953719403263436016e-02,-4.915005959343576002e-03,-1.925046228157224759e-02,4.487795153354904540e-08,5.208414721853350423e-10,5.288682437619299351e-08
5.080556465447606806e-02,-4.725524210396372243e-03,-1.918787415633605928e-02,8.643325394517972195e-08,5.212128523503984323e-10,4.260605637780093001e-08
5.134867174276085133e-02,-5.480259597725191736e-03,-1.848817067108032147e-02,2.466880281567124185e-08,2.258332519351639555e-10,2.473225773197397717e-09
5.438584320150775808e-02,-4.518753090129746901e-03,-1.597908140148052852e-02,2.439165761497209831e-09,2.158824399973971679e-10,3.089428153967796732e-07
5.418159619898187812e-02,-4.473250269116008787e-03,-1.421945620243993992e-02,1.415867309363174949e-09,2.157010914938591943e-10,2.877078355143759987e-08
5.311553158146652132e-02,-5.286092260052367708e-03,-1.582202404172775717e-02,5.142405680754990510e-09,1.641553260226016584e-10,1.836865757700548470e-08
5.382242449318173222e-02,-4.463596272448694911e-03,-1.527172752698349560e-02,4.187780362611005673e-09,2.155715568484749606e-10,2.001042501214588502e-08
5.306823783039840703e-02,-5.616097233696485357e-03,-1.766916764200974002e-02,4.520960526666784476e-08,1.856202335956989777e-10,2.303283044018236030e-08
5.366551887647605379e-02,-5.277248132133866357e-03,-1.763074504045636717e-02,8.632141765506664086e-09,2.309330200187685304e-10,3.801786374552456124e-08
5.422826698026479014e-02,-5.668980352883613502e-03,-1.658662587524866588e-02,1.172316220509859463e-08,2.314035325965151663e-10,1.555162196908768926e-08
5.363098593418714338e-02,-6.007829454446232502e-03,-1.662504847680203873e-02,4.733261025624636512e-08,1.782917814361210514e-10,4.623939251176257684e-09
4.823417488015901977e-02,-6.203183631913493888e-03,-1.101736358783170916e-02,3.050146688235596082e-08,1.533420259901301104e-10,6.867085733470042766e-08
4.715395201824597315e-02,-5.984479944799900655e-03,-1.163838141908573286e-02,2.941305427884062051e-07,1.537770955985262241e-10,6.273034655045169721e-08
4.666760529256439721e-02,-7.122810328917726641e-03,-1.211242049103370723e-02,7.118194130837100614e-08,2.173598373181844730e-10,2.685631408516016568e-07
4.602001719359856413e-02,-6.855100842033749406e-03,-1.320768297167129041e-02,6.583903434449963109e-08,2.129930219514124503e-10,1.468948834277085111e-08
5.402461548472832498e-02,-5.675188859610515862e-03,-1.361298374553335244e-02,6.214681020782572047e-08,4.513771720261411616e-11,6.366851248112124133e-08
5.340554655945198292e-02,-5.416884082886009102e-03,-1.253389803116768640e-02,2.593718829317673408e-08,3.831327523688520344e-11,5.628089974668452361e-07
4.606829173227114382e-02,-5.966521023192249140e-03,-1.629242798663590314e-02,3.700713985027296383e-08,2.057449403974646662e-10,1.693141333196276801e-07
4.673717300664070873e-02,-5.672813283757511919e-03,-1.739913527707979274e-02,1.262334105280857792e-08,2.004550206184442146e-10,9.552232527941183135e-09
4.641884376472323742e-02,-8.572685639332200055e-03,-1.437461247254269783e-02,2.249087829336179480e-08,1.319667172155002686e-10,1.605672944914855924e-07
5.124007960216482582e-02,-5.802007396109469528e-03,-1.599763843256355594e-02,5.920623780210054305e-08,1.456859811771285432e-10,5.547416698820726446e-08
4.943987715677956168e-02,-6.246821919300451359e-03,-1.259555459345467268e-02,3.868969822273828591e-08,1.440778302026289120e-10,1.137948122656026183e-06
4.641932684337792686e-02,-8.332016262649132726e-03,-1.562435824707625320e-02,2.509453908198482785e-08,1.317757931454548033e-10,7.017035436881201476e-08
5.063772161113603426e-02,-6.051423722193284560e-03,-1.205534932321735905e-02,3.935992509316512970e-08,1.449526872587059915e-10,1.205268609751996356e-06
4.890846229854808186e-02,-5.742486244103414336e-03,-1.386305618583555908e-02,2.323475152998888168e-08,9.497470409236108473e-11,5.773730038066101814e-06
5.237176684390003334e-02,-6.285519433333781013e-03,-1.535388344143520135e-02,9.484092744506035489e-08,8.006331129866922271e-11,2.484467636529722348e-08
4.765336209171452952e-02,-6.378718305544940279e-03,-1.447768803624961687e-02,7.855873842367494629e-08,1.360613259143647275e-10,9.405916550496424854e-08
5.292167904136169804e-02,-6.664962036224614424e-03,-1.419711446978434884e-02,2.046084256318077331e-07,8.146417914459197015e-11,1.441719646659366453e-07
5.288722119662065541e-02,-7.007256627727645806e-03,-1.615690787650948118e-02,7.357669066832585477e-08,1.725721606671503331e-10,4.527676427350812477e-09
4.953888436221316749e-02,-6.214635970666880678e-03,-1.799952916956932755e-02,4.039618288618877735e-08,1.749593619927167419e-10,1.618041434503450934e-09
5.234747127565628905e-02,-7.486277231654122483e-03,-1.222915327555103293e-02,6.203420909256528441e-08,2.899878854773304004e-10,1.525725050465459515e-06
4.883236504891182855e-02,-7.150763467625954536e-03,-1.211492396323114729e-02,5.471951825773224193e-08,1.059932403194894094e-10,3.385517473353295525e-06
5.016555765564856273e-02,-5.394838571710369041e-03,-1.546484351020018140e-02,6.429176098495180539e-09,9.365022310753485015e-11,3.971933356298681780e-08
4.774951848405625116e-02,-7.789241789227867654e-03,-1.274046954777676571e-02,2.289661003830819455e-08,1.490702136668948741e-10,5.586854672090285172e-07
5.125445198990983414e-02,-7.204001479561227342e-03,-1.158562573245762277e-02,1.082984195396258733e-08,2.896961166819428437e-10,3.777946132788219396e-08
4.713791198514646202e-02,-6.858789591527329407e-03,-1.564185983945714023e-02,8.489334335099379529e-08,1.409113398374813492e-10,1.357556990219615607e-07
5.066311017612840084e-02,-6.339075353117690909e-03,-1.744311839386970125e-02,4.391441878173579237e-08,2.155873589926968314e-10,8.353752785264135235e-09
5.005234510421731342e-02,-5.333575815125349284e-03,-1.420645666865776729e-02,6.967062340978839019e-09,9.260425640122156179e-11,3.684847187552947295e-08
4.780679325951601999e-02,-6.565081852092591319e-03,-1.674856712990102983e-02,5.747337318283689007e-08,1.734740062140035107e-10,1.025270191654064780e-08
4.900746950398169460e-02,-5.664405108503229799e-03,-1.676703076195021347e-02,2.226007167086107747e-08,1.912745403674834780e-10,6.306428090344003404e-09
5.230261011608534211e-02,-6.406657259500107664e-03,-1.311802875541868453e-02,1.628938012295870847e-07,4.612729094042814543e-11,3.777178291757094505e-07
5.121469103717244536e-02,-5.560250952151676168e-03,-1.310986936191121596e-02,1.941856172644727131e-08,1.814844327227688374e-10,1.288181265007125315e-07
4.710193038509042501e-02,-7.521532302343889552e-03,-1.383573202841434889e-02,3.321647409373830731e-08,1.200447015373988999e-10,4.847758194507020270e-08
5.202803807140334719e-02,-7.753413153654310427e-03,-1.687147052063033004e-02,4.630519006348997436e-08,1.516504369883682651e-10,1.042753205313481073e-08
5.093561429264630708e-02,-7.568743916268667882e-03,-1.751392604686219379e-02,3.662208843719523870e-08,1.369657367410324535e-10,4.456318724427598233e-09
5.153971652325926855e-02,-7.676660696395280932e-03,-1.860825541549685630e-02,3.322622979365515247e-07,1.409687544581536506e-10,9.400795137846844053e-08
5.183615154468782654e-02,-6.538771949718868298e-03,-1.893781193658370526e-02,3.899608240530197002e-08,2.214858176315151597e-10,2.023547695802075553e-09
5.263214030201630866e-02,-7.861329933780924345e-03,-1.796579988926499255e-02,4.628962961393650503e-08,1.204473150248205520e-10,5.754182038100072907e-08
5.292857532344487359e-02,-6.723441187104511711e-03,-1.829535641035184151e-02,3.153070503755646299e-08,2.187884725636533528e-10,3.703650777927187424e-09
4.772687274258655132e-02,-7.741837754949909556e-03,-1.782137240215818028e-02,3.254043707856700810e-07,1.117490498485670205e-10,2.085318531101200670e-08
4.880923622878742540e-02,-7.389923996997676756e-03,-1.844608104307900870e-02,3.809272455777851506e-08,1.128436373533358022e-10,6.958183534935737357e-09
4.978117182920057532e-02,-8.338330994726885631e-03,-1.805393639675596795e-02,4.587023483789150459e-08,2.030762212687789963e-10,8.142605784967958341e-09
5.062352091518618896e-02,-8.381224642324023449e-03,-1.141471144682328596e-02,9.362394598000001136e-08,2.142969592921355918e-10,1.074640392123203072e-07
4.939927842854465595e-02,-8.132588433281583845e-03,-1.140380440735949685e-02,4.606162085441516076e-08,2.141441628862229893e-10,1.074002891315220202e-07
5.099660943497447835e-02,-8.717520159253200340e-03,-1.930795890075259064e-02,2.178661156670706006e-07,1.922091334992133853e-10,1.661864066034580556e-07
4.977948149962176105e-02,-8.834295833590318989e-03,-1.930486950875888799e-02,9.672915331207102984e-08,1.916084400173029404e-10,1.179037301251867197e-08
5.359470961532527417e-02,-8.037086121775418451e-03,-1.439259443109049130e-02,3.372574566319528723e-08,1.433858547931328888e-11,1.214088858917889981e-06
5.359411410833586631e-02,-7.985374794034778845e-03,-1.560661136176521961e-02,3.386442191229507880e-08,1.427480173607788217e-11,1.618418530880003146e-07
5.273493098311855809e-02,-8.731531319961445201e-03,-1.632117400588606673e-02,2.654510899848041972e-07,1.746058268949659250e-12,5.270447795258731108e-08
5.317005267930476065e-02,-9.109794136955853827e-03,-1.804311544821891183e-02,9.212822889014694682e-08,1.206172340117025495e-11,5.351048887467339002e-08
5.381426011911299989e-02,-9.435100899141886030e-03,-1.694971919158717172e-02,2.287245743316412317e-09,9.524133880761575444e-12,7.594746892053582144e-08
4.785405418511452791e-02,-8.990226937488292325e-03,-1.299971994023074728e-02,4.773607770304792701e-08,8.994588234409417900e-12,1.041877080302988905e-07
4.720646608614870177e-02,-9.619306940343089196e-03,-1.409498242086833220e-02,1.307774863283737854e-07,7.529504538801207580e-12,1.401986366396206380e-08
4.893690074997011225e-02,-9.251311240478465175e-03,-1.237417435568512886e-02,1.382365317377589092e-07,7.192166422492691319e-11,4.657562241931330911e-08
4.724863700311050796e-02,-9.762988082078647920e-03,-1.190611484474123419e-02,1.552320128496091852e-07,2.371181006487646945e-11,6.827377485749043110e-07
4.612604169414600414e-02,-1.069815186857462665e-02,-1.346438340972431862e-02,6.297679626760602727e-08,1.343207114336604589e-10,1.136628462090307649e-07
4.833148356796609230e-02,-1.002407238506882250e-02,-1.128056926019561576e-02,6.488000878222141780e-07,2.262994304476897902e-11,5.861381529957755322e-07
4.677231484172080650e-02,-1.094974979043676459e-02,-1.236984520223188486e-02,1.511719519376661406e-07,1.380402703683509292e-10,4.852308762787591907e-06
5.203201421985673841e-02,-8.914839235234318926e-03,-1.286546403363956516e-02,1.507399241846987907e-07,4.907894524133544170e-11,1.276213469769349387e-07
4.985478666992838176e-02,-1.006240171281798206e-02,-1.302666188004557996e-02,2.816160864170565698e-07,7.290392675226477374e-12,2.197670307564727520e-08
5.312364960670067082e-02,-9.650191585659871965e-03,-1.226047728476258730e-02,1.700619018528535088e-07,1.823284681935021536e-10,1.967657668241056196e-07
