b_field_0,b_field_1,b_field_2,x_0,x_1,x_2
3348.9948469051,1124.4399096665,-1418.4553740375,-0.057710973862525,-0.098963141394575,0.006842652304665
2306.5229474165,-955.16019399016,-3392.9355169752,-0.0596329773106,-0.098963141394575,0.007724439109165
1624.286691813,264.54225567898,312.89860537492,-0.0831971363527,-0.081577305746775,-0.0536477993567
810.43155114321,242.8385148441,247.68280858597,-0.08981847588725,-0.092373390780125,-0.0549503035327
501.08764795925,52.503890299916,21.76186818532,-0.092915695448775,-0.09605137209445,-0.049846333222425
393.81961582134,144.46334389936,16.816800559276,-0.08849924071105,-0.096322018685675,-0.059827569381875
795.06806027126,309.34108085595,225.06300296161,-0.083624036764225,-0.088632771720525,-0.052630377343925
46390.550286084,-1735.8740623146,-21502.734685645,-0.052782402270025,-0.08757201132075,0.00988648020317
35574.788605385,1276.9503309624,-35923.274213389,-0.054272632075525,-0.08770685983775,0.01008440576441
24823.34136829,1396.6935057488,-31222.08156517,-0.05520468059745,-0.089365623487525,0.0099442246015825
30824.941538897,-1038.2312098272,-30901.690596125,-0.054747572793325,-0.085372615062575,0.0095206337548575
29239.143642622,-3922.5510415989,-35172.473945009,-0.055149144221125,-0.086632027551475,0.010066187957203
903.33625502111,525.17219130688,198.28674392133,-0.080370509036875,-0.08970251537655,-0.046941059289275
72.451975282173,199.21255880471,160.86740673375,-0.0609266706175,-0.0977352371974,-0.08955454740025
471.22210032518,433.2389962365,308.00692685101,-0.080050116495325,-0.093153419990825,-0.063671373636325
294.87016090862,443.4343791606,110.38232088201,-0.080704109424575,-0.096322018685675,-0.05834506014485
639.68875160056,334.75115928193,86.47767405229,-0.078926125039275,-0.092581399626075,-0.05351048453605
915.39411074401,622.62736601087,13.859033468232,-0.075672597311925,-0.0936511432821,-0.0478211664814
779.48968558991,432.25113936106,367.82371838654,-0.0731815914278,-0.09082601944295,-0.060254745324825
797.42211675,240.02180864882,155.67859125674,-0.078272132110025,-0.089412800931225,-0.058836798027525
388.65311588679,576.44687662564,197.38330215203,-0.0749595758131,-0.09456663850255,-0.065089320933625
310.8168527467,549.24630117127,146.96761412242,-0.0696023881108,-0.0977352371974,-0.0646755034492
317.53797489774,469.057597584,519.91290488357,-0.060417853651175,-0.090940948789625,-0.07679906039485
236.38677423821,372.1858495933,84.883154838442,-0.069968143195575,-0.0977352371974,-0.0726268146678
342.41592617839,389.73929641795,334.40224410234,-0.0647017743755,-0.093205711592225,-0.08037976431845
437.70710395901,415.49588453421,495.63492370119,-0.065804208732275,-0.093205711592225,-0.07463850969995
192.34984205124,382.88330504111,92.376633070512,-0.06092840499625,-0.0977352371974,-0.081675993058875
80.401349322152,410.85458435431,191.03282423615,-0.056644484271925,-0.0954704743948,-0.078095289135275
324.06532119378,653.06946895882,433.74390307908,-0.06152028800795,-0.090940948789625,-0.07105780577635
42339.633740089,1043.1757894568,-8513.5593977014,-0.051889413139675,-0.09317241210385,0.009540111383475
35445.671637548,1865.386623377,-19378.888649651,-0.052508735561325,-0.09440202972295,0.0097546620538875
34414.13767114,7062.6933401408,-22861.263472499,-0.054091842706475,-0.0947351818449,0.009687575136945
24936.188271002,-1075.4909875134,-24608.418951733,-0.0550238912284,-0.0937005532194,0.0095473939741175
34046.944614086,-5249.1116806195,-12019.355085997,-0.05224233224305,-0.09517879509495,0.0090938625860975
13642.905622492,165.31051951504,-12454.947463498,-0.056479555273375,-0.094459289464175,0.00847816151057
11699.116220264,-2988.059640595,-7811.4222360914,-0.056150249196925,-0.096391715514775,0.007402379253325
14287.230504965,-1266.4539859075,-10328.12967835,-0.054428181833675,-0.096409744642,0.0078108122490825
30595.574287402,-465.22914411702,-15097.355506582,-0.0538254393882,-0.0955119472169,0.009026775669155
25190.434009875,1779.8816075283,-10727.271777493,-0.054997288595825,-0.083794143518925,0.005855870647015
42773.874514139,4734.0932291044,-17312.635086819,-0.052689671970575,-0.086537965338625,0.00867444491415
37803.374570073,708.6060647685,-21896.948175679,-0.053778330348275,-0.085413401366725,0.008326816273045
28455.244608377,128.9442568088,-13394.925684152,-0.054744782943225,-0.08538532568025,0.006966658649655
48052.387427635,-1877.5803587665,-10799.769038213,-0.051512659825425,-0.08576797228115,0.00923063442542
42554.965971407,-3856.8687405079,-20892.946867176,-0.052601318203125,-0.08464340830925,0.008883005784315
34086.283412701,-2426.0687995642,-23263.261729168,-0.0537691319376,-0.092153201169275,0.00902722058669
36303.231551064,-2302.1585983174,-12049.637658508,-0.052217760994025,-0.091958212175675,0.008952851079105
48718.066737265,-1259.6758728414,-10553.669994626,-0.0513371699762,-0.08968429051865,0.00964297709382
36508.268024076,-562.11978594976,-20866.393228117,-0.05407818966135,-0.089752561794525,0.009162152596415
23481.750681662,-3582.7978552286,-14895.246582462,-0.0543461055222,-0.090813733808825,0.00825794786889
43187.389010206,4061.6626409048,-17850.08391229,-0.051949845133175,-0.090897040161375,0.00985705580663
44356.968348746,-6646.3151584775,-15708.717845399,-0.05253346598245,-0.0886766433522,0.0090882550464325
46836.112698357,2845.4609210643,-29550.943701268,-0.05350121607675,-0.091092029154975,0.009931425314215
10724.364339701,-837.34196968219,-7468.8484308435,-0.05579448926265,-0.095945856159275,0.005769716530925
12265.671073052,1699.899934364,-4029.658680102,-0.053806018581125,-0.0958428532334,0.00551735005889
20381.500187566,2640.9217716413,-6690.9856241492,-0.0528895521939,-0.0962090887295,0.00676726508281
7768.5323170863,-1956.1526406537,-4030.1292841598,-0.053310745839975,-0.0974750734944,0.0044739653653925
